row_id,provider,method,path,operationId,summary,description
b1074,atlassian.com,PUT,/rest/api/3/mypreferences/locale,setLocale,Set locale,"Deprecated, use [ Update a user profile](https://developer.atlassian.com/cloud/admin/user-management/rest/#api-users-account-id-manage-profile-patch) from the user management REST API instead. Sets the locale of the user. The locale must be one supported by the instance of Jira. **[Permissions](#permissions) required:** Permission to access Jira."
b1167,atlassian.com,PUT,/rest/api/3/workflowscheme/{id}/draft/issuetype/{issueType},setWorkflowSchemeDraftIssueType,Set workflow for issue type in draft workflow scheme,Sets the workflow for an issue type in a workflow scheme's draft. **[Permissions](#permissions) required:** *Administer Jira* [global permission](https://confluence.atlassian.com/x/x4dKLg).
b0746,netbox.dev,DELETE,/wireless/wireless-lan-groups/,wireless_wireless-lan-groups_bulk_delete,,
b1750,gitlab.com,POST,/v3/projects/{id}/labels,postV3ProjectsIdLabels,Create a new label,Create a new label
b0048,github.com,PATCH,/orgs/{org}/teams/{team_slug},teams/update-in-org,Update a team,"To edit a team, the authenticated user must either be an organization owner or a team maintainer. **Note:** You can also specify a team by `org_id` and `team_id` using the route `PATCH /organizations/{org_id}/team/{team_id}`."
b1151,atlassian.com,PUT,/rest/api/3/uiModifications/{uiModificationId},updateUiModification,Update UI modification,"Updates a UI modification. UI modification can only be updated by Forge apps. Each UI modification can define up to 1000 contexts. **[Permissions](#permissions) required:**  *  *None* if the UI modification is created without contexts.  *  *Browse projects* [project permission](https://confluence.atlassian.com/x/yodKLg) for one or more projects, if the UI modification is created with contexts."
b0012,github.com,DELETE,/user/installations/{installation_id}/repositories/{repository_id},apps/remove-repo-from-installation-for-authenticated-user,Remove a repository from an app installation,Remove a single repository from an installation. The authenticated user must have admin access to the repository. You must use a personal access token (which you can create via the [command line](https://docs.github.com/github/authenticating-to-github/creating-a-personal-access-token) or [Basic Authentication](https://docs.github.com/rest/overview/other-authentication-methods#basic-authentication)) to access this endpoint.
b1521,box.com,PUT,/users/{user_id},put_users_id,Update user,Updates a managed or app user in an enterprise. This endpoint is only available to users and applications with the right admin permissions.
b0625,netbox.dev,PUT,/tenancy/tenants/,tenancy_tenants_bulk_update,,
b1592,box.com,DELETE,/shield_information_barrier_segments/{shield_information_barrier_segment_id},delete_shield_information_barrier_segments_id,Delete shield information barrier segment,Deletes the shield information barrier segment based on provided ID.
b0057,github.com,PUT,/orgs/{org}/actions/required_workflows/{required_workflow_id}/repositories,actions/set-selected-repos-to-required-workflow,Sets repositories for a required workflow,"Sets the repositories for a required workflow that is required for selected repositories. You must authenticate using an access token with the `admin:org` scope to use this endpoint. For more information, see ""[Required Workflows](https://docs.github.com/actions/using-workflows/required-workflows)."""
b0244,microsoft.com,DELETE,/users/{user-id}/mailFolders/{mailFolder-id}/messages/{message-id}/mentions/{mention-id},users.mailFolders.messages.DeleteMentions,Delete navigation property mentions for users,
b0132,github.com,POST,/repos/{owner}/{repo}/releases/{release_id}/assets,repos/upload-release-asset,Upload a release asset,This endpoint makes use of [a Hypermedia relation](https://docs.github.com/rest/overview/resources-in-the-rest-api#hypermedia) to determine which URL to access. The endpoint you call to upload release assets is specific to your release. Use the `upload_url` returned in the response of the [Create a release endpoint](https://docs.github.com/rest/releases/releases#create-a-release) to upload a release asset. You need to use an HTTP client which supports [SNI](http://en.wikipedia.org/wiki/Server_Na
b1559,box.com,POST,/oauth2/token#refresh,post_oauth2_token#refresh,Refresh access token,"Refresh an Access Token using its client ID, secret, and refresh token."
b1759,gitlab.com,POST,/v3/projects/{id}/builds/{build_id}/cancel,postV3ProjectsIdBuildsBuildIdCancel,Cancel a specific build of a project,Cancel a specific build of a project
b0801,clearblade.com,PUT,/admin/devices/{systemKey},UpdateDevicesAdmin,DEVELOPER - Update devices using a query,Updates all devices matching the filters specified by a query.
b1594,box.com,POST,/files/upload_sessions/{upload_session_id}/commit,post_files_upload_sessions_id_commit,Commit upload session,Close an upload session and create a file from the uploaded chunks.
b0398,gitea.io,PUT,/repos/{owner}/{repo}/topics/{topic},repoAddTopic,Add a topic to a repository,
b1214,dracoon.team,POST,/v4/auth/login,login,Authenticate user (Login),"<h3 style='padding: 5px; background-color: #F6F7F8; border: 1px solid #AAA; border-radius: 5px; display: table-cell;'>&#128679; Deprecated since v4.13.0</h3> ### Description: Authenticates user and provides an authentication token (`X-Sds-Auth-Token`) that is required for the most operations. ### Precondition: Existing user that is **NOT** locked. ### Postcondition: User is logged in. ### Further Information: The provided token is valid for **two hours**, every usage resets this period to two fu"
b1587,box.com,POST,/users,post_users,Create user,Creates a new managed user in an enterprise. This endpoint is only available to users and applications with the right admin permissions.
b0595,appcenter.ms,POST,/v0.1/apps/{owner_name}/{app_name}/deployments/{deployment_name}/promote_release/{promote_deployment_name},codePushDeployments_promote,,Promote one release (default latest one) from one deployment to another
b0355,gitea.io,POST,/repos/{owner}/{repo}/issues/comments/{id}/assets,issueCreateIssueCommentAttachment,Create a comment attachment,
b0940,keycloak.local,DELETE,/{realm}/clients/{id}/roles/{role-name}/composites,,Remove roles from the role’s composite,
b1478,box.com,DELETE,/webhooks/{webhook_id},delete_webhooks_id,Remove webhook,Deletes a webhook.
b0978,keycloak.local,DELETE,/{realm}/identity-provider/instances/{alias},,Delete the identity provider,
b1720,gitlab.com,POST,/v3/projects/{id}/issues/{subscribable_id}/subscription,postV3ProjectsIdIssuesSubscribableIdSubscription,Subscribe to a resource,Subscribe to a resource
b1290,dracoon.team,POST,/v4/nodes/zip/download,downloadZipArchive,Download files / folders as ZIP archive,### Description:   Download multiple files in a ZIP archive. ### Precondition: User has <span style='padding: 3px; background-color: #F6F7F8; border: 1px solid #000; border-radius: 5px; display: inline;'>&#128275; read</span> permissions in auth parent room. ### Postcondition: Stream is returned. ### Further Information: None.
b1639,gitlab.com,DELETE,/v3/runners/{id},deleteV3RunnersId,Remove a runner,Remove a runner
b0805,clearblade.com,DELETE,/admin/user/{systemKey}/roles,DeleteRoles,DEVELOPER - Delete roles,Deletes roles from the system
b0869,clearblade.com,POST,/api/v/1/data/{collectionID},CreateCollectionDataAlt,DATA(id) - Create items,Creates new data rows in the specified collection.
b0056,github.com,DELETE,/user/codespaces/secrets/{secret_name}/repositories/{repository_id},codespaces/remove-repository-for-secret-for-authenticated-user,Remove a selected repository from a user secret,Removes a repository from the selected repositories for a user's codespace secret. You must authenticate using an access token with the `codespace` or `codespace:secrets` scope to use this endpoint. User must have Codespaces access to use this endpoint. GitHub Apps must have write access to the `codespaces_user_secrets` user permission to use this endpoint.
b0241,microsoft.com,POST,/users/{user-id}/onlineMeetings,users.CreateOnlineMeetings,Create onlineMeeting,Create an online meeting on behalf of a user.
b0967,keycloak.local,PUT,/{realm}/identity-provider/instances/{alias},,Update the identity provider,
b1156,atlassian.com,PUT,/rest/api/3/app/field/{fieldIdOrKey}/context/configuration,updateCustomFieldConfiguration,Update custom field configurations,Update the configuration for contexts of a custom field created by a [Forge app](https://developer.atlassian.com/platform/forge/). **[Permissions](#permissions) required:** *Administer Jira* [global permission](https://confluence.atlassian.com/x/x4dKLg). Jira permissions are not required for the Forge app that created the custom field.
b0259,microsoft.com,POST,/teamTemplateDefinition/{teamTemplateDefinition-id}/teamDefinition/channels/{channel-id}/members/microsoft.graph.add,teamTemplateDefinition.teamTemplateDefinition.teamDefinition.channels.channel.members.add,Invoke action add,Add multiple members in a single request to a team. The response provides details about which memberships could and couldn't be created.
b1792,launchdarkly.com,POST,/segments/{projectKey}/{environmentKey},postUserSegment,Creates a new user segment.,
b0965,keycloak.local,POST,/{realm}/users/{id}/credentials/{credentialId}/moveToFirst,,Move a credential to a first position in the credentials list of the user,
b0021,github.com,PUT,/orgs/{org}/memberships/{username},orgs/set-membership-for-user,Set organization membership for a user,"Only authenticated organization owners can add a member to the organization or update the member's role. *   If the authenticated user is _adding_ a member to the organization, the invited user will receive an email inviting them to the organization. The user's [membership status](https://docs.github.com/rest/reference/orgs#get-organization-membership-for-a-user) will be `pending` until they accept the invitation.      *   Authenticated users can _update_ a user's membership by passing the `role"
b1174,dracoon.team,POST,/v4/system/config/policies/passwords/enforce_change,enforceLoginPasswordChange,Enforce login password change for all users,<h3 style='padding: 5px; background-color: #F6F7F8; border: 1px solid #AAA; border-radius: 5px; display: table-cell;'>&#128640; Since v4.24.0</h3> ### Description:   Enforce login password change for all users. ### Precondition: Right <span style='padding: 3px; background-color: #F6F7F8; border: 1px solid #000; border-radius: 5px; display: inline;'>&#128275; change global config</span> and role <span style='padding: 3px; background-color: #F6F7F8; border: 1px solid #000; border-radius: 5px; disp
b1205,dracoon.team,PUT,/v4/nodes/files/uploads/{upload_id},completeFileUpload,Complete file upload,<h3 style='padding: 5px; background-color: #F6F7F8; border: 1px solid #AAA; border-radius: 5px; display: table-cell;'>&#128679; Deprecated since v4.9.0</h3> ### Use `uploads` API ### Description: Finishes an upload and closes the corresponding upload channel. ### Precondition: An upload channel has been created and data has been transmitted. ### Postcondition: The upload is finished and the temporary file is moved to the productive environment. ### Further Information: The provided file name mig
b0285,microsoft.com,POST,/sites/{site-id}/onenote/sectionGroups,sites.onenote.CreateSectionGroups,Create new navigation property to sectionGroups for sites,
b1087,atlassian.com,PUT,/rest/api/3/workflowscheme/{id},updateWorkflowScheme,Update workflow scheme,"Updates a workflow scheme, including the name, default workflow, issue type to project mappings, and more. If the workflow scheme is active (that is, being used by at least one project), then a draft workflow scheme is created or updated instead, provided that `updateDraftIfNeeded` is set to `true`. **[Permissions](#permissions) required:** *Administer Jira* [global permission](https://confluence.atlassian.com/x/x4dKLg)."
b1499,box.com,DELETE,/files/upload_sessions/{upload_session_id},delete_files_upload_sessions_id,Remove upload session,Abort an upload session and discard all data uploaded. This cannot be reversed.
b0726,netbox.dev,PUT,/ipam/vrfs/{id}/,ipam_vrfs_update,,
b0894,keycloak.local,POST,/{realm}/clients/{id}/scope-mappings/clients/{client},,Add client-level roles to the client’s scope,
b0326,gitea.io,POST,/user/gpg_keys,userCurrentPostGPGKey,Create a GPG key,
b1617,box.com,POST,/retention_policies,post_retention_policies,Create retention policy,Creates a retention policy.
b0218,microsoft.com,DELETE,/subscriptions/{subscription-id},subscriptions.subscription.DeleteSubscription,Delete subscription,"Delete a subscription. For the list of resources that support subscribing to change notifications, see the table in the Permissions section."
b1176,dracoon.team,DELETE,/v4/settings/keypair,removeSystemRescueKeyPair,Remove system rescue key pair,<h3 style='padding: 5px; background-color: #F6F7F8; border: 1px solid #AAA; border-radius: 5px; display: table-cell;'>&#128640; Since v4.24.0</h3> ### Description:   Remove the system rescue key pair. ### Precondition: * Right <span style='padding: 3px; background-color: #F6F7F8; border: 1px solid #000; border-radius: 5px; display: inline;'>&#128275; change config</span> * Existence of own key pair ### Postcondition: Key pair is removed (cf. further information below). ### Further Information: P
b1612,box.com,DELETE,/folders/{folder_id}/metadata/{scope}/{template_key},delete_folders_id_metadata_id_id,Remove metadata instance from folder,Deletes a piece of folder metadata.
b0220,microsoft.com,POST,/organization/{organization-id}/microsoft.graph.getMemberGroups,organization.organization.getMemberGroups,Invoke action getMemberGroups,"Return all the group IDs for the groups that the specified user, group, service principal, organizational contact, device, or directory object is a member of. This function is transitive."
b1634,gitlab.com,PUT,/v3/projects/{id}/repository/files,putV3ProjectsIdRepositoryFiles,Update existing file in repository,Update existing file in repository
b1110,atlassian.com,POST,/rest/api/3/project/{projectIdOrKey}/delete,deleteProjectAsynchronously,Delete project asynchronously,"Deletes a project asynchronously. This operation is:  *  transactional, that is, if part of the delete fails the project is not deleted.  *  [asynchronous](#async). Follow the `location` link in the response to determine the status of the task and use [Get task](#api-rest-api-3-task-taskId-get) to obtain subsequent updates. **[Permissions](#permissions) required:** *Administer Jira* [global permission](https://confluence.atlassian.com/x/x4dKLg)."
b1531,box.com,PUT,/metadata_templates/enterprise/securityClassification-6VMVochwUWo/schema#add,put_metadata_templates_enterprise_securityClassification-6VMVochwUWo_schema#add,Add classification,"Adds one or more new classifications to the list of classifications available to the enterprise. This API can also be called by including the enterprise ID in the URL explicitly, for example `/metadata_templates/enterprise_12345/securityClassification-6VMVochwUWo/schema`."
b0682,netbox.dev,PUT,/extras/saved-filters/{id}/,extras_saved-filters_update,,
b0788,clearblade.com,DELETE,/api/v/4/external-db/{systemKey}/{name},DeleteExternalDB,DATABASES - Delete a external database connection,Deletes an existing external database connection in the specified system.This is a developer and user endpoint.
b0481,appcenter.ms,PATCH,/v0.1/apps/{owner_name}/{app_name}/symbol_uploads/{symbol_upload_id},symbolUploads_complete,,Commits or aborts the symbol upload process for a new set of symbols for the specified application
b0730,netbox.dev,DELETE,/ipam/route-targets/{id}/,ipam_route-targets_delete,,
b1562,box.com,PUT,/web_links/{web_link_id}#remove_shared_link,put_web_links_id#remove_shared_link,Remove shared link from web link,Removes a shared link from a web link.
b1342,trello.com,PUT,/members/{idMember}/boardBackgrounds/{idBoardBackground},updateMembersBoardBackgroundsByIdMemberByIdBoardBackground,updateMembersBoardBackgroundsByIdMemberByIdBoardBackground(),
b1367,trello.com,PUT,/boards/{idBoard}/prefs/cardAging,updateBoardsPrefsCardAgingByIdBoard,updateBoardsPrefsCardAgingByIdBoard(),
b0119,github.com,DELETE,/orgs/{org}/actions/runner-groups/{runner_group_id}/repositories/{repository_id},actions/remove-repo-access-to-self-hosted-runner-group-in-org,Remove repository access to a self-hosted runner group in an organization,"Removes a repository from the list of selected repositories that can access a self-hosted runner group. The runner group must have `visibility` set to `selected`. For more information, see ""[Create a self-hosted runner group for an organization](#create-a-self-hosted-runner-group-for-an-organization)."" You must authenticate using an access token with the `admin:org` scope to use this endpoint."
b0418,gitea.io,POST,/orgs/{org}/teams,orgCreateTeam,Create a team,
b1037,atlassian.com,PUT,/rest/api/3/project/{projectId}/email,updateProjectEmail,Set project's sender email,"Sets the [project's sender email address](https://confluence.atlassian.com/x/dolKLg). If `emailAddress` is an empty string, the default email address is restored. **[Permissions](#permissions) required:** *Browse projects* [project permission](https://confluence.atlassian.com/x/yodKLg) for the project."
b1228,dracoon.team,DELETE,/v4/nodes,removeNodes,Remove nodes,"### Description: Delete nodes (room, folder or file). ### Precondition: Authenticated user with <span style='padding: 3px; background-color: #F6F7F8; border: 1px solid #000; border-radius: 5px; display: inline;'>&#128275; delete</span> permissions on supplied nodes (for folders or files) or on superordinated node (for rooms). ### Postcondition: Nodes are deleted. ### Further Information: Nodes **MUST** be in same parent."
b0826,clearblade.com,DELETE,/admin/triggers/handlers/{systemKey}/{name},DeleteTriggerHandler,DEVELOPER - Delete trigger handler,Deletes the specified trigger handler.
b0100,github.com,POST,/repositories/{repository_id}/environments/{environment_name}/variables,actions/create-environment-variable,Create an environment variable,Create an environment variable that you can reference in a GitHub Actions workflow. You must authenticate using an access token with the `repo` scope to use this endpoint. GitHub Apps must have the `environment:write` repository permission to use this endpoint.
b1690,gitlab.com,DELETE,/v3/projects/{id}/snippets/{noteable_id}/notes/{note_id},deleteV3ProjectsIdSnippetsNoteableIdNotesNoteId,Delete a +noteable+ note,Delete a +noteable+ note
b0471,appcenter.ms,POST,/v0.1/user/dsr/export,DataSubjectRight_ExportRequest,,
b0846,clearblade.com,POST,/admin/v/4/webhook/{systemKey}/{name},CreateWebhook,WEBHOOKS - Creates a webhook,Creates a webhook in the system ### List of Auth Methods   These will be used in `auth_method` in the body.   * `clearblade_auth`   * `http_basic_auth`   * `payload_auth`   * `no_auth`
b1537,box.com,PUT,/folders/{folder_id}/metadata/{scope}/{template_key},put_folders_id_metadata_id_id,Update metadata instance on folder,"Updates a piece of metadata on a folder. The metadata instance can only be updated if the template has already been applied to the folder before. When editing metadata, only values that match the metadata template schema will be accepted. The update is applied atomically. If any errors occur during the application of the operations, the metadata instance will not be changed."
b1208,dracoon.team,PUT,/v4/internal/tenant/subscription_plan,internalSetSubscriptionPlan,Set subscription plan,<h3 style='padding: 5px; background-color: #F6F7F8; border: 1px solid #AAA; border-radius: 5px; display: table-cell;'>&#128640; Since v4.36.0</h3> ### Description:  Change the subscription plan id of the current tenant ### Precondition: Valid `X-SDS-Service-Token` Header ### Postcondition: The subscription plan of the current tenant is set to the given value.   Returns SubscriptionPlanResponse model that includes subscription plan id. ### Further Information: None.
b1086,atlassian.com,POST,/rest/api/3/universal_avatar/type/{type}/owner/{entityId},storeAvatar,Load avatar,"Loads a custom avatar for a project or issue type. Specify the avatar's local file location in the body of the request. Also, include the following headers:  *  `X-Atlassian-Token: no-check` To prevent XSRF protection blocking the request, for more information see [Special Headers](#special-request-headers).  *  `Content-Type: image/image type` Valid image types are JPEG, GIF, or PNG. For example:   `curl --request POST ` `--user email@example.com:<api_token> ` `--header 'X-Atlassian-Token: no-c"
b0185,microsoft.com,POST,/deviceManagement/depOnboardingSettings/{depOnboardingSetting-id}/microsoft.graph.uploadDepToken,deviceManagement.depOnboardingSettings.depOnboardingSetting.uploadDepToken,Invoke action uploadDepToken,Uploads a new Device Enrollment Program token
b0533,appcenter.ms,POST,/v0.1/public/hooks,builds_webhook,,Public webhook sink
b1484,box.com,POST,/folders/{folder_id}/copy,post_folders_id_copy,Copy folder,Creates a copy of a folder within a destination folder. The original folder will not be changed.
b0689,netbox.dev,POST,/dcim/module-bay-templates/,dcim_module-bay-templates_create,,
b0127,github.com,POST,/repos/{owner}/{repo}/check-suites/{check_suite_id}/rerequest,checks/rerequest-suite,Rerequest a check suite,"Triggers GitHub to rerequest an existing check suite, without pushing new code to a repository. This endpoint will trigger the [`check_suite` webhook](https://docs.github.com/webhooks/event-payloads/#check_suite) event with the action `rerequested`. When a check suite is `rerequested`, its `status` is reset to `queued` and the `conclusion` is cleared. To rerequest a check suite, your GitHub App must have the `checks:read` permission on a private repository or pull access to a public repository."
b0749,netbox.dev,PUT,/circuits/circuit-types/,circuits_circuit-types_bulk_update,,
b0748,netbox.dev,DELETE,/extras/image-attachments/,extras_image-attachments_bulk_delete,,
b0137,github.com,DELETE,/enterprise/announcement,enterprise-admin/remove-announcement,Remove the global announcement banner,Removes the global announcement banner in your enterprise.
b0674,netbox.dev,POST,/ipam/route-targets/,ipam_route-targets_create,,
b1242,dracoon.team,POST,/v4/system/config/actions/test/radius,testRadiusConfig,Test RADIUS server availability,### Description:   Test RADIUS configuration. ### Precondition: Right <span style='padding: 3px; background-color: #F6F7F8; border: 1px solid #000; border-radius: 5px; display: inline;'>&#128275; read global config</span> of the Provider Customer required. ### Postcondition: RADIUS configuration is returned if successful. ### Further Information: DRACOON tries to establish a connection with the provided information.
b0830,clearblade.com,DELETE,/admin/v/4/session/{systemKey}/user,DeleteUserSession,SESSION  - Delete user session,"## Description: Delete user session.  ### Query Structure: ```json {""PAGESIZE"":int,""PAGENUM"":int,""FILTERS"":[[{""_REPLACE_WITH_OPERATOR_"":[{""valueType"":""value""}]}]], ""SORT"":[{""DESC"":""value""}]} ```   Note - You can generate a complex query object in a code service using the `ClearBlade.Query()` object. ### Filter Options * user_id - string * issued - int (Unix timestamp)    ### Example: ```json {""FILTERS"":[[{""NEQ"":[{""user_id"":""9cd8ece70bea9e5a6de9cee05""}]},{""EQ"":[{""issued"":1587659839}]}]],""PAGESIZE"
b0477,appcenter.ms,DELETE,/v0.1/apps/{owner_name}/{app_name}/api_tokens/{api_token_id},appApiTokens_delete,,Delete the App Api Token object with the specific ID
b1253,dracoon.team,PUT,/v4/groups/{group_id},updateGroup,Update user group's metadata,"### Description:   Update user group's metadata . ### Precondition: Right <span style='padding: 3px; background-color: #F6F7F8; border: 1px solid #000; border-radius: 5px; display: inline;'>&#128275; change groups</span> required. ### Postcondition:  User group's metadata is changed. ### Further Information: * If a group should **NOT** expire, leave `expireAt` empty. * Group names are limited to **150** characters * **All** characters are allowed."
b1366,trello.com,POST,/members/{idMember}/avatar,addMembersAvatarByIdMember,addMembersAvatarByIdMember(),
b1403,trello.com,POST,/members/{idMember}/oneTimeMessagesDismissed,addMembersOneTimeMessagesDismissedByIdMember,addMembersOneTimeMessagesDismissedByIdMember(),
b1198,dracoon.team,POST,/v4/system/config/auth/ads,createAdConfig,Create Active Directory configuration,### Description: Create a new Active Directory configuration. ### Precondition: Right <span style='padding: 3px; background-color: #F6F7F8; border: 1px solid #000; border-radius: 5px; display: inline;'>&#128275; change global config</span> of the Provider Customer required. ### Postcondition: New Active Directory configuration created. ### Further Information: None.
b0668,netbox.dev,PATCH,/ipam/services/{id}/,ipam_services_partial_update,,
b0833,clearblade.com,DELETE,/admin/user/{systemKey},DeleteUser,DEVELOPER - Delete user,Deletes user from the system
b1462,trello.com,PUT,/members/{idMember}/bio,updateMembersBioByIdMember,updateMembersBioByIdMember(),
b1533,box.com,PUT,/files/{file_id}#add_shared_link,put_files_id#add_shared_link,Add shared link to file,Adds a shared link to a file.
b0736,netbox.dev,POST,/ipam/ip-ranges/{id}/available-ips/,ipam_ip-ranges_available-ips_create,,
b1101,atlassian.com,DELETE,/rest/api/3/webhook,deleteWebhookById,Delete webhooks by ID,"Removes webhooks by ID. Only webhooks registered by the calling app are removed. If webhooks created by other apps are specified, they are ignored. **[Permissions](#permissions) required:** Only [Connect](https://developer.atlassian.com/cloud/jira/platform/#connect-apps) and [OAuth 2.0](https://developer.atlassian.com/cloud/jira/platform/oauth-2-3lo-apps) apps can use this operation."
b0688,netbox.dev,POST,/ipam/vlan-groups/,ipam_vlan-groups_create,,
b0024,github.com,PATCH,/repos/{owner}/{repo}/issues/{issue_number},issues/update,Update an issue,Issue owners and users with push access can edit an issue.
b0675,netbox.dev,DELETE,/dcim/rack-roles/{id}/,dcim_rack-roles_delete,,
b1199,dracoon.team,PUT,/v4/user/account/password,changeUserPassword,Change user's password,"### Description: Change the user's password. ### Precondition: Authenticated user. ### Postcondition: User's password is changed. ### Further Information: The password **MUST** comply to configured password policies.   Forbidden characters in passwords: [`&`, `'`, `<`, `>`]"
b0198,microsoft.com,DELETE,/me/calendarGroups/{calendarGroup-id}/calendars/{calendar-id}/events/{event-id}/instances/{event-id1}/exceptionOccurrences/{event-id2}/singleValueExtendedProperties/{singleValueLegacyExtendedProperty-id},me.calendarGroups.calendars.events.instances.exceptionOccurrences.DeleteSingleValueExtendedProperties,Delete navigation property singleValueExtendedProperties for me,
b1566,box.com,PUT,/skill_invocations/{skill_id},put_skill_invocations_id,Update all Box Skill cards on file,An alternative method that can be used to overwrite and update all Box Skill metadata cards on a file.
b0606,netbox.dev,DELETE,/wireless/wireless-lans/{id}/,wireless_wireless-lans_delete,,
b1422,trello.com,DELETE,/members/{idMember}/savedSearches/{idSavedSearch},deleteMembersSavedSearchesByIdMemberByIdSavedSearch,deleteMembersSavedSearchesByIdMemberByIdSavedSearch(),
b1457,trello.com,PUT,/cards/{idCard}/closed,updateCardsClosedByIdCard,updateCardsClosedByIdCard(),
b1060,atlassian.com,DELETE,/rest/api/3/workflow/{entityId},deleteInactiveWorkflow,Delete inactive workflow,Deletes a workflow. The workflow cannot be deleted if it is:  *  an active workflow.  *  a system workflow.  *  associated with any workflow scheme.  *  associated with any draft workflow scheme. **[Permissions](#permissions) required:** *Administer Jira* [global permission](https://confluence.atlassian.com/x/x4dKLg).
b0371,gitea.io,POST,/repos/{owner}/{repo}/releases,repoCreateRelease,Create a release,
b0783,clearblade.com,POST,/admin/{systemKey}/sync/retry,RetrySync,DEPLOYMENTS - Retries sync for an asset,Retries sync for an asset in an deployment
b1234,dracoon.team,PUT,/v4/nodes/rooms/{room_id}/policies,setRoomPolicies,Set room policies,<h3 style='padding: 5px; background-color: #F6F7F8; border: 1px solid #AAA; border-radius: 5px; display: table-cell;'>&#128640; Since v4.32.0</h3> ### Description:   Retrieve the room policies: * `defaultExpirationPeriod` ### Precondition: User needs to be a <span style='padding: 3px; background-color: #F6F7F8; border: 1px solid #000; border-radius: 5px; display: inline;'>&#128100; Room Administrator</span>. ### Postcondition: Room policy is set. ### Further Information: `defaultExpirationPeriod
b1480,box.com,PUT,/webhooks/{webhook_id},put_webhooks_id,Update webhook,Updates a webhook.
b0980,keycloak.local,POST,/{realm}/authentication/flows,,Create a new authentication flow,
b1126,atlassian.com,POST,/rest/api/3/screens/addToDefault/{fieldId},addFieldToDefaultScreen,Add field to default screen,Adds a field to the default tab of the default screen. **[Permissions](#permissions) required:** *Administer Jira* [global permission](https://confluence.atlassian.com/x/x4dKLg).
b0312,gitea.io,DELETE,/repos/{owner}/{repo}/branches/{branch},repoDeleteBranch,Delete a specific branch from a repository,
b1172,atlassian.com,PUT,/rest/api/3/project/{projectKeyOrId}/permissionscheme,assignPermissionScheme,Assign permission scheme,Assigns a permission scheme with a project. See [Managing project permissions](https://confluence.atlassian.com/x/yodKLg) for more information about permission schemes. **[Permissions](#permissions) required:** *Administer Jira* [global permission](https://confluence.atlassian.com/x/x4dKLg)
