row_id,provider,method,path,operationId,summary,description
42,citrixonline.com,PUT,/Users/{userKey},replaceUser,Replace User,"Changes an existing user's displayName, locale, timezone, username and password. The request must include the full user definition (to modify one or more values without sending the full definition, see Update User). The replaced user email domain must be an existing organization email domain."
43,clearblade.com,DELETE,/admin/v/4/service_caches/{systemKey}/{cacheName},DeleteSharedCache,SHARED CACHE - Delete a shared cache,Deletes a shared cache
44,clearblade.com,DELETE,/api/v/4/external-db/{systemKey}/{name},DeleteExternalDB,DATABASES - Delete a external database connection,Deletes an existing external database connection in the specified system.This is a developer and user endpoint.
45,clearblade.com,PUT,/admin/user/{systemKey},UserChangeUserInfo,DEVELOPER - Change user information and permissions,Changes any colomn in users table and update password or permissions of the specified user.
46,clearblade.com,PUT,/api/v/4/{SystemKey}/adapters/{AdapterName}/files/{fileName},updateExistingFileContent,ADAPTERS - Update Existing File's content,Update the content of the existing file
47,clever-cloud.com,PUT,/self/applications/{appId}/branch,,,
48,clicksend.com,PUT,/voice/cancel-all,Cancel all Voice Calls,Cancel all Voice Calls,
49,codat.io,PATCH,/sync/commerce/config/ui/text,update-config-text-sync-flow,Update preferences for text fields on sync flow,To enable update of preferences set for the text fields on sync flow.
50,codat.io,PUT,/companies/{companyId}/connections/{connectionId}/push/invoices/{invoiceId},update-invoice,Update invoice,"Posts an updated invoice to the accounting package for a given company. Required data may vary by integration. To see what data to post, first call [Get create/update invoice model](https://docs.codat.io/accounting-api#/operations/get-create-update-invoices-model). > **Supported Integrations** >  > Check out our [Knowledge UI](https://knowledge.codat.io/supported-features/accounting?view=tab-by-data-type&dataType=invoices) for integrations that support updating invoices."
51,combell.com,DELETE,/mailzones/{domainName}/aliases/{emailAddress},DeleteAlias,Delete a alias,
52,combell.com,PUT,/mailboxes/{mailboxName}/password,ChangeMailboxPassword,Change password for mailbox,
53,cpy.re,PUT,/api/v1/videos/upload-resumable,uploadResumable,Send chunk for the resumable upload of a video,"Uses [a resumable protocol](https://github.com/kukhariev/node-uploadx/blob/master/proto.md) to continue, pause or resume the upload of a video"
54,data2crm.com,DELETE,/application/entity/meeting/bulk,deleteMeetingCollectionBulk,DELETE bulk  for meeting,
55,data2crm.com,DELETE,/application/entity/priceBook/{priceBook_id},deletePriceBookEntity,DELETE for priceBook,Delete priceBook information
56,data2crm.com,PUT,/application/entity/event/bulk,updateEventEntityBulk,PUT bulk  for event,
57,data2crm.com,PUT,/application/entity/priceBookItem/bulk,updatePriceBookItemEntityBulk,PUT bulk  for priceBookItem,
58,digitalocean.com,DELETE,/v2/volumes/{volume_id},volumes_delete,Delete a Block Storage Volume,"To delete a block storage volume, destroying all data and removing it from your account, send a DELETE request to `/v2/volumes/$VOLUME_ID`. No response body will be sent back, but the response code will indicate success. Specifically, the response code will be a 204, which means that the action was successful with no returned body data."
59,digitalocean.com,PATCH,/v2/databases/{database_cluster_uuid}/config,databases_patch_config,Update the Database Configuration for an Existing Database,"To update the configuration for an existing database cluster, send a PATCH request to `/v2/databases/$DATABASE_ID/config`."
60,digitalocean.com,PATCH,/v2/domains/{domain_name}/records/{domain_record_id},domains_patch_record,Update a Domain Record,"To update an existing record, send a PATCH request to `/v2/domains/$DOMAIN_NAME/records/$DOMAIN_RECORD_ID`. Any attribute valid for the record type can be set to a new value for the record. See the [attribute table](#tag/Domain-Records) for details regarding record types and their respective attributes."
61,digitalocean.com,PUT,/v2/projects/default,projects_update_default,Update the Default Project,"To update you default project, send a PUT request to `/v2/projects/default`. All of the following attributes must be sent."
62,docusign.net,DELETE,/v2.1/accounts/{accountId}/users/{userId}/cloud_storage,CloudStorage_DeleteCloudStorageProviders,Deletes the user authentication information for one or more cloud storage providers.,"Deletes the user authentication information for one or more cloud storage providers. The next time the user tries to access the cloud storage provider, they must pass normal authentication."
63,docusign.net,PUT,/v2.1/accounts/{accountId}/envelopes/{envelopeId}/attachments,Attachments_PutAttachments,Adds one or more attachments to a draft or in-process envelope.,"Adds one or more attachments to a draft or in-process envelope. Envelope attachments are files that an application can include in an envelope. They are not converted to PDF. Envelope attachments are available only through the API. There is no user interface in the DocuSign web application for them. For a list of supported file formats, see [Supported File Formats](https://support.docusign.com/guides/ndse-user-guide-supported-file-formats)."
64,docusign.net,PUT,/v2.1/accounts/{accountId}/envelopes/{envelopeId}/recipients/{recipientId}/signature_image,Recipients_PutRecipientSignatureImage,Sets the signature image for an accountless signer.,"Updates the signature image for an accountless signer. The supported image formats for this file are: gif, png, jpeg, and bmp. The file size must be less than 200K. For the Authentication/Authorization for this call, the credentials must match the sender of the envelope, the recipient must be an accountless signer or in person signer. The account must have the `CanSendEnvelope` property set to **true** and the `ExpressSendOnly` property in `SendingUser` structure must be set to **false.**"
65,docusign.net,PUT,/v2.1/accounts/{accountId}/workspaces/{workspaceId},Workspace_PutWorkspace,Update Workspace,Updates information about a specific workspace.
66,doqs.dev,DELETE,/designer/templates/{id},delete_designer_templates__id__delete,Delete,
67,dracoon.team,DELETE,/v4/nodes/files/uploads/{upload_id},cancelFileUpload,Cancel file upload,### Description: Cancel a (S3) file upload and destroy the upload channel. ### Precondition: An upload channel has been created and user has to be the creator of the upload channel. ### Postcondition: The upload channel is removed and all temporary uploaded data is purged. ### Further Information: It is recommended to notify the API about cancelled uploads if possible.
68,dracoon.team,DELETE,/v4/user/account/mfa,useEmergencyCode,Using emergency-code,<h3 style='padding: 5px; background-color: #F6F7F8; border: 1px solid #AAA; border-radius: 5px; display: table-cell;'>&#128640; Since v4.37.0</h3> ### Description: Using emergency code for login ### Precondition: User has MFA enabled and is already logged in with account/pw (aka pre-Auth-Role) ### Postcondition: All MFA-setups for the user are deleted. ### Further Information:
69,dracoon.team,PUT,/v4/provisioning/customers/{customer_id},updateCustomer,Update customer,### Description:   Change selected attributes of a customer. ### Precondition: Authentication with `X-Sds-Service-Token` required. ### Postcondition: Selected attributes of customer are updated. ### Further Information: None.
70,dracoon.team,PUT,/v4/system/config/auth/openid/idps/{idp_id},updateOpenIdIdpConfig,Update OpenID Connect IDP configuration,### Description:   Update an existing OpenID Connect IDP configuration. ### Precondition: Right <span style='padding: 3px; background-color: #F6F7F8; border: 1px solid #000; border-radius: 5px; display: inline;'>&#128275; change global config</span> and role <span style='padding: 3px; background-color: #F6F7F8; border: 1px solid #000; border-radius: 5px; display: inline;'>&#128100; Config Manager</span> of the Provider Customer required. ### Postcondition: OpenID Connect IDP configuration is upd
71,files.com,PATCH,/bundles/{id},PatchBundlesId,Update Bundle,Update Bundle
72,frankiefinancial.io,DELETE,/document/{documentId},DeleteDocument,Delete Document.,"Mark this document as deleted. It will then become effectively invisible to all queries, but will be available in anonymised form for a past check."
73,gambitcomm.local,PUT,/mimic/access/set/acldb/{databaseName},access_set_acldb,Allows setting the name of the current access control database.,This will be used for subsequent load and save operations.
74,gambitcomm.local,PUT,/mimic/agent/{agentNum}/protocol/msg/tftp/{sessionID}/start,protocol_tftp_session_start,Start a TFTP sesssion,Start uploading or downloading the file
75,gambitcomm.local,PUT,/mimic/store/set/{var}/{persist},store_set,Set the variable store for the global storage,"Persist 1 means persistent , 0 means non-persistent"
76,gerermesaffaires.com,DELETE,/spaces/{id}/persons/{personId}/details/{designation},,,delete a contact detail for a person
77,gerermesaffaires.com,DELETE,/spaces/{spaceId}/common-folders/{id},,,Delete a common folder
78,gitea.io,PATCH,/repos/{owner}/{repo}/releases/{id},repoEditRelease,Update a release,
79,gitlab.com,DELETE,/v3/projects/{id}/merge_requests/{subscribable_id}/subscription,deleteV3ProjectsIdMergeRequestsSubscribableIdSubscription,Unsubscribe from a resource,Unsubscribe from a resource
80,gitlab.com,PUT,/v3/users/{id},putV3UsersId,Update a user. Available only for admins.,Update a user. Available only for admins.
81,googleapis.com,PATCH,/projects/{project}/regions/{region}/urlMaps/{urlMap},compute.regionUrlMaps.patch,,Patches the specified UrlMap resource with the data included in the request. This method supports PATCH semantics and uses JSON merge patch format and processing rules.
82,googleapis.com,PATCH,/v1/{name},apigee.organizations.sites.apicategories.patch,,Updates a category on the portal.
83,googleapis.com,PUT,/userprofiles/{profileId}/creativeFields/{creativeFieldId}/creativeFieldValues,dfareporting.creativeFieldValues.update,,Updates an existing creative field value.
84,googleapis.com,PUT,/youtube/v3/playlists,youtube.playlists.update,,Updates an existing resource.
85,gsmtasks.com,PUT,/accounts/{id}/stripe_set_default_payment_method/,accounts_stripe_set_default_payment_method_update,,Action to set a payment method to default.
86,here.com,DELETE,/labels/v4/{resourceType}/{resourceId},,Deletes all labels of a resource,Deletes all labels of the resource `resourceId`.
87,httpbin.org,DELETE,/anything/{anything},,Returns anything passed in request data.,
88,hubapi.com,PATCH,/files/v3/files/{fileId},patch-/files/v3/files/{fileId}_updateProperties,update file properties,Update properties of file by ID.
89,id4i.de,DELETE,/api/v1/organizations/{organizationId}/users/{username}/roles,removeUserRoles,Remove role(s) from user,
90,id4i.de,PATCH,/api/v1/guids/{id4n},updateGuid,Change GUID information.,Allows ownership transfer.
91,id4i.de,PUT,/api/v1/organizations/{organizationId}/addresses/default,updateOrganizationAddress,Store address,
92,id4i.de,PUT,/api/v1/transfers/{id4n}/sendInfo,prepare,Prepare an object for transfer,
93,illumidesk.com,PATCH,/v1/servers/options/server-size/{size}/,servers_options_server_size_update,Update a server size by id,Only super users with on-premises version have acceess to this endpoint.
94,influxdata.com,PATCH,/notificationEndpoints/{endpointID},PatchNotificationEndpointsID,Update a notification endpoint,
95,influxdata.com,PUT,/me/password,PutMePassword,Update a password,
96,intellifi.nl,PUT,/kvpairs/{id},updateKvPair,Update existing Key-value pair,
97,intellifi.nl,PUT,/spots/{id}/sets/{setId},updateSpotSet,Update existing spotset,
98,iqualify.com,PATCH,/offerings/{offeringId}/assessments/{assessmentId},,Update assessment details,Updates the assessment details for a specified assessment in an offering.
99,iqualify.com,PUT,/course-mappings/{offeringId}/{externalCourseId},,Add course mapping,Creates a mapping between the offering and the externalCourseId.
100,journy.io,DELETE,/users,deleteUser,Delete user,Endpoint to delete a user.
101,jumpseller.com,DELETE,/customer_categories/{id}.json,,Delete an existing CustomerCategory.,
102,jumpseller.com,PUT,/checkout_custom_fields/{id}.json,,Update a CheckoutCustomField.,
103,jumpseller.com,PUT,/pages/{id}.json,,Update a Page.,
104,just-eat.co.uk,PUT,/driver-at-restaurant,,Driver at restaurant,Driver at restaurant
105,just-eat.co.uk,PUT,/driver-on-their-way-to-delivery-address,,Driver on their way to delivery address,Driver on their way to delivery address
106,just-eat.co.uk,PUT,/restaurants/driver/eta,,Set ETA for pickup,Set the average amount of time it will take a driver to collect a new order from a restaurant.
107,kubernetes.io,DELETE,/apis/autoscaling/v2/namespaces/{namespace}/horizontalpodautoscalers/{name},deleteAutoscalingV2NamespacedHorizontalPodAutoscaler,,delete a HorizontalPodAutoscaler
108,kubernetes.io,DELETE,/apis/networking.k8s.io/v1alpha1/clustercidrs,deleteNetworkingV1alpha1CollectionClusterCIDR,,delete collection of ClusterCIDR
109,kubernetes.io,PATCH,/apis/batch/v1/namespaces/{namespace}/cronjobs/{name},patchBatchV1NamespacedCronJob,,partially update the specified CronJob
110,kubernetes.io,PUT,/api/v1/namespaces/{namespace}/serviceaccounts/{name},replaceCoreV1NamespacedServiceAccount,,replace the specified ServiceAccount
111,launchdarkly.com,PATCH,/projects/{projectKey}/environments/{environmentKey},patchEnvironment,"Modify an environment by ID. If you try to patch the environment by setting both required and requiredApprovalTags, it will result in an error. Users can specify either required approvals for all flags in an environment or those with specific tags, but not both. Only customers on an Enterprise plan can require approval for flag updates with either mechanism.",
112,launchdarkly.com,PATCH,/segments/{projectKey}/{environmentKey}/{userSegmentKey},patchUserSegment,Perform a partial update to a user segment.,
113,loket.nl,PATCH,/providers/employers/{employerId}/leavePolicies,PatchCopyLeavePolicyByEmployerId,Create a leave policy based on an existing leave policy,__Activity name :__ PatchCopyLeavePolicyByEmployerId Add a leave policy based on an existing leave policy at providerlevel. (Create a copy)
114,loket.nl,PATCH,/providers/users/{providerUserId}/configuredexternaltenant,PatchConfiguredExternalTenantByProviderUserId,Add an external tenant for a provider user,__Activity name :__ PatchConfiguredExternalTenantByProviderUserId __Metadata :__  N/A. __Defaults :__ N/A. Modify an external tenant to the list of an configured external tenants for an employer user. An configured external tenant may be removed by sending a request body with both an empty externalTenant object and an empty externalUser object.
115,magento.com,DELETE,/V1/negotiable-carts/{cartId}/giftCards/{giftCardCode},negotiableQuoteGiftCardAccountManagementV1DeleteByQuoteIdDelete,negotiable-carts/{cartId}/giftCards/{giftCardCode},Remove GiftCard Account entity
116,meraki.com,PUT,/networks/{networkId}/switch/settings/mtu,updateNetworkSwitchSettingsMtu,Update the MTU configuration,Update the MTU configuration
117,meshery.local,DELETE,/api/system/kubernetes,idDeleteK8SConfig,Handle DELETE request for Kubernetes Config,Used to delete kubernetes config to System
118,microsoft.com,DELETE,/groups/{group-id}/events/{event-id}/instances/{event-id1}/extensions/{extension-id},groups.events.instances.DeleteExtensions,Delete navigation property extensions for groups,
119,microsoft.com,DELETE,/identityGovernance/entitlementManagement/accessPackageResources/{accessPackageResource-id}/accessPackageResourceRoles/{accessPackageResourceRole-id},identityGovernance.entitlementManagement.accessPackageResources.DeleteAccessPackageResourceRoles,Delete navigation property accessPackageResourceRoles for identityGovernance,
120,microsoft.com,DELETE,/roleManagement/exchange/roleAssignments/{unifiedRoleAssignment-id},roleManagement.exchange.DeleteRoleAssignments,Delete navigation property roleAssignments for roleManagement,
121,microsoft.com,PATCH,/education/users/{educationUser-id}/assignments/{educationAssignment-id}/submissions/{educationSubmission-id}/resources/{educationSubmissionResource-id},education.users.assignments.submissions.UpdateResources,Update the navigation property resources in education,
122,mist.com,DELETE,/api/v1/orgs/{org_id},deleteOrg,deleteOrg,Delete Org
123,mist.com,PUT,/api/v1/msps/{msp_id}/orggroups/{orggroup_id},updateMspOrgGroup,updateMspOrgGroup,Update MSP Org Group
124,mist.com,PUT,/api/v1/orgs/{org_id}/otherdevices,updateOrgOtherDevices,updateOrgOtherDevices,"If the Site / Device cannot be identified, a manual association can be made. Either a site_id or a device_mac needs to be provided."
125,motaword.com,PUT,/projects/{id}/webhooks,updateProjectWebhook,Update project webhook,Update project webhook URL
126,naviplancentral.com,DELETE,/api/LifeInsurancePolicies/{id},LifeInsurancePolicies_DeleteById,,Description: The operation removes a Life Insurance Policy tied to a Fact Finder.<br />               Purpose: Allows for removal of a Life Insurance Policy and associated subaccounts from a Fact Finder.
127,naviplancentral.com,PUT,/api/FactFinders/{id},FactFinders_PutByIdModel,,Description: The operation updates a Fact Finder.<br />               Purpose: Allows for the updating of a Fact Finder.
128,netbox.dev,DELETE,/dcim/console-server-ports/,dcim_console-server-ports_bulk_delete,,
129,netbox.dev,PATCH,/circuits/circuit-types/,circuits_circuit-types_bulk_partial_update,,
130,netbox.dev,PATCH,/dcim/interfaces/,dcim_interfaces_bulk_partial_update,,
131,netbox.dev,PATCH,/ipam/services/,ipam_services_bulk_partial_update,,
132,netboxdemo.com,DELETE,/tenancy/tenants/{id}/,tenancy_tenants_delete,,
133,netboxdemo.com,PATCH,/dcim/console-server-port-templates/{id}/,dcim_console-server-port-templates_partial_update,,
134,netboxdemo.com,PUT,/ipam/vlans/{id}/,ipam_vlans_update,,
135,netboxdemo.com,PUT,/virtualization/cluster-groups/{id}/,virtualization_cluster-groups_update,,
136,netlify.com,PUT,/hooks/{hook_id},updateHook,,
137,onsched.com,DELETE,/consumer/v1/customers/{id},,Delete Customer,<p>Use this endpoint to permanently <b>Delete</b> a Customer object. A valid <b>customer id</b> is required.</p>
138,onsched.com,DELETE,/setup/v1/locations/{id}/google/service/account,,Delete Google Cal Access,<p>Use this endpoint to <b>Delete</b> authorized access to all google calendar users in your organization. Upon deletion Google Calendars will no longer be synced for resources.</p>
139,openbankingproject.ch,PUT,/v1/{payment-service}/{payment-product}/{paymentId}/cancellation-authorisations/{authorisationId},updatePaymentCancellationPsuData,Update PSU data for payment initiation cancellation,"This method updates PSU data on the cancellation authorisation resource if needed.  It may authorise a cancellation of the payment within the Embedded SCA Approach where needed. Independently from the SCA Approach it supports e.g. the selection of the authentication method and a non-SCA PSU authentication. There are several possible update PSU data requests in the context of a cancellation authorisation within the payment initiation services needed,  which depends on the SCA approach: * Redirect"
140,openpolicy.local,DELETE,/v1/policies/{id},deletePolicyModule,Delete a policy module,This API endpoint removes an existing policy module from the server
141,osisoft.com,DELETE,/attributecategories/{webId}/securityentries/{name},AttributeCategory_DeleteSecurityEntry,Delete a security entry owned by the attribute category.,
142,osisoft.com,DELETE,/notificationrules/{webId}/securityentries/{name},NotificationRule_DeleteSecurityEntry,Delete a security entry owned by the notification rule.,
143,ote-godaddy.com,DELETE,/v1/certificates/{certificateId}/callback,certificate_callback_delete,Unregister system callback,Unregister the callback for a particular certificate.
144,payrun.io,DELETE,/Jobs/PayRuns/{JobId},DeletePayRunJob,Delete the pay run job,Deletes the the payrun job
145,presalytics.io,PUT,/Tables/OpenOfficeXml/{id},tables_tables_openofficexml_put_id,Tables: Modify Underlying Xml,"Directly eidt the underlying xml of a Table object within an OpenOpenXml (e.g. Excel, Powerpoint) document. This endpoint will validatate the submitted xml against the [Ecma-376 standard](http://www.ecma-international.org/publications/standards/Ecma-376.htm) prior to saving modification.  Invalid xml will rejected by this endpoint and a (hopefully) helpful error message will be returned.  Use this endpoint for client-side automation of modifications ot Table objects."
146,probely.com,PATCH,/targets/{target_id}/findings/{id}/,,Partial update finding,
147,readme.io,DELETE,/version/{versionId},deleteVersion,Delete version,Delete a version
148,reverb.com,DELETE,/wants/{id},,Unmark an item wanted.,Unmark an item wanted.
149,rumble.run,DELETE,/account/keys/{key_id},removeAccountKey,Remove this key,
150,rumble.run,DELETE,/account/sso/groups/{group_mapping_id},removeAccountGroupMapping,Remove this SSO group mapping,
151,rumble.run,PUT,/account/keys,createAccountKey,Create a new key,
152,salesloft.com,PUT,/v2/person_stages/{id}.json,,Update a person stage,Updates a person stage.
153,semantria.com,DELETE,/blacklist.{content_type},deleteBlacklistItems,Remove items from blacklist,This method removes certain blacklisted items by their values on Semantria side.
154,semantria.com,PUT,/categories.{content_type},updateCategories,Updates user categories,This method updates user categories by unique IDs on Semantria side.
155,sendgrid.com,DELETE,/asm/groups/{group_id}/suppressions/{email},DELETE_asm-groups-group_id-suppressions-email,Delete a suppression from a suppression group,"**This endpoint allows you to remove a suppressed email address from the given suppression group.** Removing an address will remove the suppression, meaning email will once again be sent to the previously suppressed addresses. This should be avoided unless a recipient indicates they wish to receive email from you again. You can use our [bypass filters](https://sendgrid.com/docs/ui/sending-email/index-suppressions/#bypass-suppressions) to deliver messages to otherwise suppressed addresses when ex"
156,sendgrid.com,DELETE,/teammates/{username},DELETE_v3-teammates-username,Delete teammate,**This endpoint allows you to delete a teammate.** **Only the parent user or an admin teammate can delete another teammate.**
157,sendgrid.com,PATCH,/marketing/singlesends/{id},PATCH_marketing-singlesends-id,Update Single Send,**This endpoint allows you to update a Single Send using a Single Send ID.** You only need to pass the fields you want to update. Any blank/missing fields will remain unaltered.
158,sendgrid.com,PATCH,/user/webhooks/parse/settings/{hostname},PATCH_user-webhooks-parse-settings-hostname,Update a parse setting,"**This endpoint allows you to update a specific inbound parse setting by hostname.** You can retrieve all your Inbound Parse settings and their associated host names with the ""Retrieve all parse settings"" endpoint."
159,shipengine.com,PUT,/v1/environment/webhooks/{webhook_id},update_webhook,Update a Webhook,Update the webhook url property
160,shutterstock.com,DELETE,/v2/images/collections/{id},deleteImageCollection,Delete image collections,This endpoint deletes an image collection.
161,smart-me.com,DELETE,/api/User,User_Delete,Triggers user account deletion.,
162,spotify.com,PUT,/me/shows,save-shows-user,Save Shows for Current User,Save one or more shows to current Spotify user's library.
163,staging-ecotaco.com,PUT,/accounts,Update User,Update User,
164,storecove.com,DELETE,/legal_entities/{id},delete_legal_entity,Delete LegalEntity,Delete a specific LegalEntity.
165,stream-io-api.com,DELETE,/segments/{id},DeleteSegment,Delete segment,Delete a segment
166,superset.apache.local,PUT,/annotation_layer/{pk}/annotation/{annotation_id},,,Update an Annotation layer
167,svix.com,PATCH,/api/v1/app/{app_id}/endpoint/{endpoint_id}/transformation/,set_endpoint_transformation_api_v1_app__app_id__endpoint__endpoint_id__transformation__patch,Set Endpoint Transformation,Set or unset the transformation code associated with this endpoint
168,svix.com,PUT,/api/v1/app/{app_id}/,update_application_api_v1_app__app_id___put,Update Application,Update an application.
169,swaggerhub.com,PUT,/projects/{owner}/{projectId}/{specType}/{name},addSpecToProjectV2,Add an API or domain to a project,"Use this operation to add a single API or domain to the specified project. To add multiple APIs or domains at once, use `PUT /projects/{owner}/{projectId}`."
170,telnyx.com,DELETE,/notification_profiles/{id},deleteNotificationProfile,Delete a notification profile,Delete a notification profile.
171,telnyx.com,DELETE,/texml_applications/{id},DeleteTexmlApplication,Deletes a TeXML Application,Deletes a TeXML Application.
