row_id,provider,method,path,operationId,summary,description
x17-e0951,docusign,GET,/v2.1/accounts/{accountId}/permission_profiles/{permissionProfileId},PermissionProfiles_GetPermissionProfile,Returns a permission profile for an account.,"This method returns information about a specific permission profile that is associated with an account.

### Related topics

- [How to set a permission profile](/docs/esign-rest-api/how-to/permission-profile-setting/)"
pc-r0474,stripe,GET,/v1/terminal/configurations/{configuration},GetTerminalConfigurationsConfiguration,Retrieve a Configuration,<p>Retrieves a <code>Configuration</code> object.</p>
pc-r2451,jira,GET,/rest/api/2/attachment/{id},getAttachment,Get attachment metadata,"Returns the metadata for an attachment. Note that the attachment itself is not returned.

This operation can be accessed anonymously.

**[Permissions](#permissions) required:**

 *  *Browse projects* [project permission](https://confluence.atlassian.com/x/yodKLg) for the project that the issue is in.
 *  If [issue-level security](https://confluence.atlassian.com/x/J4lKLg) is configured, issue-level security permission to view the issue.
 *  If attachments are added in private comments, the comment-level restriction will be applied."
x17-e0784,docusign,GET,/v2.1/accounts/{accountId}/connect,Connect_GetConnectConfigs,Get Connect configuration information.,"Retrieves all the Docusign Custom Connect definitions for the specified account.

<ds-inlinemessage>
To use this method, you must be an account administrator
and Connect must be enabled on your account.
</ds-inlinemessage>"
x17-e0062,okta,GET,/api/v1/apps/{appId}/features,listFeaturesForApplication,List all features,"Lists all features for an app
> **Note:** This request returns an error if provisioning isn't enabled for the app.
> To set up provisioning, see [Update the default provisioning connection](/openapi/okta-management/management/applicationconnections/updatedefaultprovisioningconnectionforapplication)."
x17-e0593,okta,GET,/api/v1/threats/configuration,getCurrentConfiguration,Retrieve the ThreatInsight configuration,Retrieves the ThreatInsight configuration for the org
x20-e0385,hubspot,POST,/cms/v3/pages/landing-pages/batch/read,post-/cms/v3/pages/landing-pages/batch/read_readBatch,Retrieve landing pages,Retrieve a batch of landing pages as specified in the request body.
pc-r0699,openai,GET,/organization/groups/{group_id}/roles/{role_id},retrieve-group-role,Retrieve group organization role,Retrieves an organization role assigned to a group.
x17-e1262,xero,GET,/Items/{ItemID}/History,getItemHistory,Retrieves history for a specific item,
pc-r1733,spotify,GET,/audio-analysis/{id},get-audio-analysis,Get Track's Audio Analysis,"Get a low-level audio analysis for a track in the Spotify catalog. The audio analysis describes the track’s structure and musical content, including rhythm, pitch, and timbre."
pc-r0132,stripe,GET,/v1/credit_notes/{id},GetCreditNotesId,Retrieve a credit note,<p>Retrieves the credit note object with the given identifier.</p>
pc-r0090,stripe,GET,/v1/charges,GetCharges,List all charges,"<p>Returns a list of charges you’ve previously created. The charges are returned in sorted order, with the most recent charges appearing first.</p>"
pc-r2405,digitalocean,GET,/v2/gen-ai/simulation_runs/{run_uuid},genai_get_simulation_run,Retrieve Simulation Run,"To retrieve a simulation run, send a GET request to `/v2/gen-ai/simulation_runs/{run_uuid}`."
pc-r3040,jira,GET,/rest/atlassian-connect/1/service-registry,ServiceRegistryResource.services_get,Retrieve the attributes of service registries,"Retrieve the attributes of given service registries.

**[Permissions](#permissions) required:** Only Connect apps can make this request and the servicesIds belong to the tenant you are requesting"
pc-r3338,mailchimp,GET,/reporting/surveys/{survey_id}/responses/{response_id},getReportingSurveysIdResponsesId,Get survey response,Get a single survey response.
x17-e0463,okta,GET,/api/v1/meta/types/user/{typeId},getUserType,Retrieve a user type,Retrieves a user type by ID. Use `default` to fetch the default user type.
pc-r1390,zoom,GET,/users/{userId}/permissions,userPermission,Retrieve a user's permissions,Retrieve a user's permissions
x20-e0629,klaviyo,POST,/api/template-render,render_template,Render Template,"Render a template with the given template ID and context attribute. Returns the AMP, HTML, and plain text versions of the email template.

**Request body parameters** (nested under `attributes`):

* `return_fields`: Request specific fields using [sparse fieldsets](https://developers.klaviyo.com/en/reference/api_overview#sparse-fieldsets).

* `context`: This is the context your email template will be rendered with. You must pass in a `context` object as a JSON object.

Email templates are rendered with contexts in a similar manner to Django templates. Nested template variables can be referenced via dot notation. Template variables without corresponding `context` values are treated as `FALSE` and output nothing.

Ex. `{ ""name"" : ""George Washington"", ""state"" : ""VA"" }`<br><br>*Rate limits*:<br>Burst: `3/s`<br>Steady: `60/m`

**Scopes:**
`templates:read`

[OpenAPI Spec](https://raw.githubusercontent.com/klaviyo/openapi/main/openapi/stable/apis/render_template.json)"
pc-r3893,intercom,GET,/help_center/help_centers,listHelpCenters,List all Help Centers,You can list all Help Centers by making a GET request to `https://api.intercom.io/help_center/help_centers`.
pc-r2678,jira,GET,/rest/api/2/issuesecurityschemes/search,searchSecuritySchemes,Search issue security schemes,"Returns a [paginated](#pagination) list of issue security schemes.  
If you specify the project ID parameter, the result will contain issue security schemes and related project IDs you filter by. Use \{@link IssueSecuritySchemeResource\#searchProjectsUsingSecuritySchemes(String, String, Set, Set)\} to obtain all projects related to scheme.

Only issue security schemes in the context of classic projects are returned.

**[Permissions](#permissions) required:** *Administer Jira* [global permission](https://confluence.atlassian.com/x/x4dKLg)."
pc-r2460,jira,GET,/rest/api/2/comment/{commentId}/properties,getCommentPropertyKeys,Get comment property keys,"Returns the keys of all the properties of a comment.

This operation can be accessed anonymously.

**[Permissions](#permissions) required:**

 *  *Browse projects* [project permission](https://confluence.atlassian.com/x/yodKLg) for the project.
 *  If [issue-level security](https://confluence.atlassian.com/x/J4lKLg) is configured, issue-level security permission to view the issue.
 *  If the comment has visibility restrictions, belongs to the group or has the role visibility is restricted to."
pc-r1792,digitalocean,GET,/v2/apps/{app_id}/events/{event_id},apps_get_event,Get an Event,Get a single event for an app.
pc-r0144,stripe,GET,/v1/customers/{customer}/balance_transactions/{transaction},GetCustomersCustomerBalanceTransactionsTransaction,Retrieve a customer balance transaction,"<p>Retrieves a specific customer balance transaction that updated the customer’s <a href=""/docs/billing/customer/balance"">balances</a>.</p>"
pc-r3522,asana,GET,/tasks/{task_gid}/subtasks,getSubtasksForTask,Get subtasks from a task,"<b>Required scope: </b><code>tasks:read</code>

Returns a compact representation of all of the subtasks of a task."
x17-e1102,docusign,GET,/v2.1/accounts/{accountId}/users/{userId}/profile/image,UserProfileImage_GetUserProfileImage,Retrieves the user profile image for the specified user.,"Retrieves the user profile picture for the specified user.

The `userId` path parameter must match the authenticated user's user ID,
and the user must be a member of the specified account.

| Return value      | Meaning                                                                        |
| :---------------- | :----------------------------------------------------------------------------- |
| `200 OK`          | The response contains the profile image in the same format as it was uploaded. |
| `404 Not found`   | The user does not have a profile image.                                        |
| `400 Bad request` | There was an error in the request. The response has more information.          |"
pc-r3196,mailchimp,GET,/lists/{list_id}/merge-fields/{merge_id},getListsIdMergeFieldsId,Get merge field,Get information about a specific merge field.
x17-e0502,okta,GET,/api/v1/org/settings/autoAssignAdminAppSetting,getAutoAssignAdminAppSetting,Retrieve the Okta Admin Console assignment setting,Retrieves the org setting to automatically assign the Okta Admin Console when an admin role is assigned
pc-r3376,asana,GET,/workspaces/{workspace_gid}/custom_fields,getCustomFieldsForWorkspace,Get a workspace's custom fields,"<b>Required scope: </b><code>custom_fields:read</code>

Returns a list of the compact representation of all of the custom fields in a workspace."
pc-r0215,stripe,GET,/v1/financial_connections/sessions/{session},GetFinancialConnectionsSessionsSession,Retrieve a Session,<p>Retrieves the details of a Financial Connections <code>Session</code></p>
pc-r2050,digitalocean,GET,/v2/monitoring/metrics/apps/cpu_percentage,monitoring_get_appCPUPercentageMetrics,Get App CPU Percentage Metrics,"To retrieve cpu percentage metrics for a given app, send a GET request to `/v2/monitoring/metrics/apps/cpu_percentage`."
pc-r3226,mailchimp,GET,/reports/{campaign_id}/abuse-reports,getReportsIdAbuseReportsId,List abuse reports,Get a list of abuse complaints for a specific campaign.
pc-r1895,digitalocean,GET,/v2/databases/metrics/credentials,databases_get_cluster_metrics_credentials,Retrieve Database Clusters' Metrics Endpoint Credentials,"To show the credentials for all database clusters' metrics endpoints, send a GET request to `/v2/databases/metrics/credentials`. The result will be a JSON object with a `credentials` key."
pc-r2785,jira,GET,/rest/api/2/priorityscheme,getPrioritySchemes,Get priority schemes,"Returns a [paginated](#pagination) list of priority schemes.

**[Permissions](#permissions) required:** *Administer Jira* [global permission](https://confluence.atlassian.com/x/x4dKLg)."
pc-r0743,openai,GET,/organization/projects/{project_id}/users,list-project-users,List project users,Returns a list of users in the project.
pc-r1848,digitalocean,GET,/v2/databases/{database_cluster_uuid}/replicas,databases_list_replicas,List All Read-only Replicas,"To list all of the read-only replicas associated with a database cluster, send a GET request to `/v2/databases/$DATABASE_ID/replicas`.

**Note**: Read-only replicas are not supported for Caching or Valkey clusters.

The result will be a JSON object with a `replicas` key. This will be set to an array of database replica objects, each of which will contain the standard database replica attributes."
pc-r0652,openai,POST,/fine_tuning/alpha/graders/validate,validateGrader,Validate grader,Validate a grader.
pc-r2833,jira,GET,/rest/api/2/project/{projectIdOrKey}/roledetails,getProjectRoleDetails,Get project role details,"Returns all [project roles](https://support.atlassian.com/jira-cloud-administration/docs/manage-project-roles/) and the details for each role. Note that the list of project roles is common to all projects.

This operation can be accessed anonymously.

**[Permissions](#permissions) required:** *Administer Jira* [global permission](https://confluence.atlassian.com/x/x4dKLg) or *Administer projects* [project permission](https://confluence.atlassian.com/x/yodKLg) for the project."
pc-r3303,mailchimp,GET,/ecommerce/stores/{store_id}/products/{product_id}/variants/{variant_id},getEcommerceStoresIdProductsIdVariantsId,Get product variant info,Get information about a specific product variant.
pc-r2176,digitalocean,GET,/v2/registry/{registry_name}/garbage-collections,registry_list_garbageCollections,List Garbage Collections,"**Note: This endpoint is deprecated. Please use the `/v2/registries` endpoint instead.**

To get information about past garbage collections for a registry,
send a GET request to `/v2/registry/$REGISTRY_NAME/garbage-collections`."
pc-r3493,asana,GET,/stories/{story_gid},getStory,Get a story,"<b>Required scope: </b><code>stories:read</code>

<table>
  <tr>
    <th>Field</th>
    <th>Required Scope</th>
  </tr>
  <tr>
    <td><code>previews</code></td>
    <td><code>attachments:read</code></td>
  </tr>
  <tr>
    <td><code>attachments</code></td>
    <td><code>attachments:read</code></td>
  </tr>
</table>

Returns the full record for a single story."
pc-r1537,paypal,GET,/v3/vault/payment-tokens,customer.payment-tokens.get,List all payment tokens,Returns all payment tokens for a customer.
pc-r3729,datadog,GET,/api/v1/search,ListMetrics,Search metrics,"**Note**: This endpoint is deprecated. Use `/api/v2/metrics` instead.

Search for metrics from the last 24 hours in Datadog."
pc-r0763,openai,GET,/organization/usage/file_search_calls,usage-file-search-calls,File search calls,Get file search calls usage details for the organization.
pc-r2731,jira,GET,/rest/api/2/label,getAllLabels,Get all labels,Returns a [paginated](#pagination) list of labels.
x17-e0949,docusign,GET,/v2.1/accounts/{accountId}/permission_profiles,PermissionProfiles_GetPermissionProfiles,Gets a list of permission profiles.,"This method returns a list of permission profiles that are associated with an account.

Example:

```json
{
  ""permissionProfiles"": [
    {
      ""permissionProfileId"": ""1665536"",
      ""permissionProfileName"": ""Account Administrator"",
      ""modifiedDateTime"": ""2018-03-26T03:54:40.4470000Z"",
      ""modifiedByUsername"": """"
    },
    {
      ""permissionProfileId"": ""1665537"",
      ""permissionProfileName"": ""DocuSign Sender"",
      ""modifiedDateTime"": ""2018-03-26T03:54:40.4470000Z"",
      ""modifiedByUsername"": """"
    },
    {
      ""permissionProfileId"": ""1665538"",
      ""permissionProfileName"": ""DocuSign Viewer"",
      ""modifiedDateTime"": ""2016-06-02T01:53:15.6830000Z"",
      ""modifiedByUsername"": """"
    },
    {
      ""permissionProfileId"": ""10325926"",
      ""permissionProfileName"": ""DS Manage Company Member Accounts"",
      ""modifiedDateTime"": ""2020-05-15T00:28:36.8230000Z"",
      ""modifiedByUsername"": ""Nat Irving""
    }
  ]
}
```"
pc-r0184,stripe,GET,/v1/disputes/{dispute},GetDisputesDispute,Retrieve a dispute,<p>Retrieves the dispute with the given ID.</p>
pc-r0884,openai,GET,/agents/environments/{environment_id},retrieveAgentEnvironment,Retrieve an agent environment,Retrieves an execution environment's connection status and safe installed metadata. See [environment lifecycle](https://developers.openai.com/api/docs/guides/agents-api/environments/lifecycle).
pc-r2900,jira,GET,/rest/api/2/settings/columns,getIssueNavigatorDefaultColumns,Get issue navigator default columns,"Returns the default issue navigator columns.

**[Permissions](#permissions) required:** *Administer Jira* [global permission](https://confluence.atlassian.com/x/x4dKLg)."
pc-r1109,square,GET,/v2/labor/team-member-wages/{id},GetTeamMemberWage,GetTeamMemberWage,Returns a single `TeamMemberWage` specified by `id`.
pc-r0319,stripe,GET,/v1/payment_method_configurations/{configuration},GetPaymentMethodConfigurationsConfiguration,Retrieve payment method configuration,<p>Retrieve payment method configuration</p>
x17-e0478,okta,GET,/api/v1/org/contacts,listOrgContactTypes,List all org contact types,Lists all org contact types for your Okta org
pc-r2056,digitalocean,GET,/v2/monitoring/metrics/load_balancer/frontend_firewall_dropped_packets,monitoring_get_lb_frontend_firewall_dropped_packets,Get Load Balancer Frontend Firewall Dropped Packets Metrics,"To retrieve firewall dropped packets per second for a given load balancer, send a GET request to `/v2/monitoring/metrics/load_balancer/frontend_firewall_dropped_packets`. This is currently only supported for network load balancers."
pc-r2079,digitalocean,GET,/v2/monitoring/metrics/droplet_autoscale/current_instances,monitoring_get_droplet_autoscale_current_instances,Get Droplet Autoscale Pool Current Size,"To retrieve the current size for a given Droplet Autoscale Pool, send a GET request to `/v2/monitoring/metrics/droplet_autoscale/current_instances`."
pc-r3253,mailchimp,GET,/ecommerce/stores,getEcommerceStores,List stores,Get information about all stores in the account.
pc-r1360,zoom,GET,/report/users,reportUsers,Retrieve hosts report,Retrieve active or inactive hosts report for a specified period
pc-r2651,jira,GET,/rest/api/2/issue/{issueIdOrKey}/worklog,getIssueWorklog,Get issue worklogs,"Returns worklogs for an issue (ordered by created time), starting from the oldest worklog or from the worklog started on or after a date and time.

Time tracking must be enabled in Jira, otherwise this operation returns an error. For more information, see [Configuring time tracking](https://confluence.atlassian.com/x/qoXKM).

This operation can be accessed anonymously.

**[Permissions](#permissions) required:** Workloads are only returned where the user has:

 *  *Browse projects* [project permission](https://confluence.atlassian.com/x/yodKLg) for the project that the issue is in.
 *  If [issue-level security](https://confluence.atlassian.com/x/J4lKLg) is configured, issue-level security permission to view the issue.
 *  If the worklog has visibility restrictions, belongs to the group or has the role visibility is restricted to."
x17-e1234,xero,GET,/ExpenseClaims,getExpenseClaims,Retrieves expense claims,
pc-r3640,datadog,GET,/api/v1/hosts/totals,GetHostTotals,Get the total number of active hosts,"This endpoint returns the total number of active and up hosts in your Datadog account.
Active means the host has reported in the past hour, and up means it has reported in the past two hours."
pc-r4013,intercom,GET,/subscription_types,listSubscriptionTypes,List subscription types,You can list all subscription types. A list of subscription type objects will be returned.
x17-e0375,okta,GET,/api/v1/iam/roles/{roleIdOrLabel}/permissions/{permissionType},getRolePermission,Retrieve a custom role permission,Retrieves a permission (identified by `permissionType`) for a custom role
pc-r1483,paypal,POST,/v2/invoicing/invoices/{invoice_id}/generate-qr-code,invoices.generate-qr-code,Generate QR code,"Generates a QR code for an invoice, by ID. The QR code is a PNG image in <a href=""https://www.base64encode.org/"">Base64-encoded</a> format that corresponds to the invoice ID. You can generate a QR code for an invoice and add it to a paper or PDF invoice. When customers use their mobile devices to scan the QR code, they are redirected to the PayPal mobile payment flow where they can view the invoice and pay online with PayPal or a credit card. Before you get a QR code, you must <a href=""#invoices_create"">create an invoice</a> and <a href=""#invoices_send"">send an invoice</a> to move the invoice from a draft to payable state. Do not include an email address if you do not want the invoice emailed."
pc-r2663,jira,GET,/rest/api/2/issueLink/{linkId},getIssueLink,Get issue link,"Returns an issue link.

This operation can be accessed anonymously.

**[Permissions](#permissions) required:**

 *  *Browse project* [project permission](https://confluence.atlassian.com/x/yodKLg) for all the projects containing the linked issues.
 *  If [issue-level security](https://confluence.atlassian.com/x/J4lKLg) is configured, permission to view both of the issues."
pc-r0764,openai,GET,/organization/usage/images,usage-images,Images,Get images usage details for the organization.
pc-r3073,mailchimp,GET,/automations/{workflow_id}/emails/{workflow_email_id}/queue/{subscriber_hash},getAutomationsIdEmailsIdQueueId,Get automated email subscriber,Get information about a specific subscriber in a classic automation email queue.
pc-r2139,digitalocean,GET,/v2/projects/default/resources,projects_list_resources_default,List Default Project Resources,"To list all your resources in your default project, send a GET request to `/v2/projects/default/resources`.

Only resources that you are authorized to see will be returned. For example, to see Droplets in a project, include the `droplet:read` scope."
pc-r0177,stripe,GET,/v1/customers/{customer}/subscriptions/{subscription_exposed_id}/discount,GetCustomersCustomerSubscriptionsSubscriptionExposedIdDiscount,,
pc-r3665,datadog,GET,/api/v1/integration/gcp,ListGCPIntegration,List all GCP integrations,This endpoint is deprecated – use the V2 endpoints instead. List all Datadog-GCP integrations configured in your Datadog account.
pc-r1328,zoom,GET,/past_meetings/{meetingUUID}/participants,pastMeetingParticipants,Retrieve past meeting participants,Retrieve ended meeting participants
pc-r1843,digitalocean,GET,/v2/databases/{database_cluster_uuid}/do_settings,databases_get_do_settings,Retrieve DO Settings for a Database Cluster,"To retrieve the DigitalOcean-specific settings for a database cluster, send a GET request to `/v2/databases/$DATABASE_ID/do_settings`.
The response will include the current `service_cnames` configuration."
x17-e1284,xero,GET,/Organisation,getOrganisations,Retrieves Xero organisation details,
pc-r1682,spotify,GET,/playlists/{playlist_id},get-playlist,Get Playlist,Get a playlist owned by a Spotify user.
pc-r0883,openai,GET,/chatkit/threads,ListThreadsMethod,List ChatKit threads,List ChatKit threads with optional pagination and user filters.
pc-r1827,digitalocean,GET,/v2/billing/{account_urn}/insights/{start_date}/{end_date},billingInsights_list,List Billing Insights,"This endpoint returns day-over-day changes in billing resource usage based on nightly invoice items, including total amount, region, SKU, and description for a specified date range. It is important to note that the daily resource usage may not reflect month-end billing totals when totaled for a given month as nightly invoice item estimates do not necessarily encompass all invoicing factors for the entire month."
pc-r0958,square,GET,/v2/bookings/custom-attribute-definitions,ListBookingCustomAttributeDefinitions,ListBookingCustomAttributeDefinitions,"Get all bookings custom attribute definitions.

To call this endpoint with buyer-level permissions, set `APPOINTMENTS_READ` for the OAuth scope.
To call this endpoint with seller-level permissions, set `APPOINTMENTS_ALL_READ` and `APPOINTMENTS_READ` for the OAuth scope."
x17-e0289,okta,GET,/api/v1/eventHooks/{eventHookId},getEventHook,Retrieve an event hook,Retrieves an event hook
pc-r3594,datadog,GET,/api/v1/api_key,ListAPIKeys,Get all API keys,"Get all API keys available for your account.

**Note**: This endpoint is disabled for the Government sites (US1-FED and US2-FED). Use the [V2 Key Management](https://docs.datadoghq.com/api/latest/key-management/) endpoints instead."
pc-r1681,spotify,GET,/me,get-current-users-profile,Get Current User's Profile,"Get detailed profile information about the current user (including the
current user's username)."
x17-e1105,docusign,GET,/v2.1/accounts/{accountId}/users/{userId}/settings,UserSettings_GetUserSettings,Gets the user account settings for a specified user.,"Retrieves a list of the account settings and email
notification information for the specified user.

The response returns the account setting
name/value information and the email notification
settings for the specified user. For more
information, see
[Users:create](/docs/esign-rest-api/reference/users/users/create/)."
pc-r0204,stripe,GET,/v1/files,GetFiles,List all files,"<p>Returns a list of the files that your account has access to. Stripe sorts and returns the files by their creation dates, placing the most recently created files at the top.</p>"
x17-e0023,okta,GET,/api/v1/api-tokens/{apiTokenId},getApiToken,Retrieve an API token's metadata,Retrieves the metadata for an active API token by `apiTokenId`
pc-r2513,jira,POST,/rest/api/2/expression/eval,evaluateJiraExpression,Currently being removed. Evaluate Jira expression,"Endpoint is currently being removed. [More details](https://developer.atlassian.com/changelog/#CHANGE-2046)

Evaluates a Jira expression and returns its value.

This resource can be used to test Jira expressions that you plan to use elsewhere, or to fetch data in a flexible way. Consult the [Jira expressions documentation](https://developer.atlassian.com/cloud/jira/platform/jira-expressions/) for more details.

#### Context variables ####

The following context variables are available to Jira expressions evaluated by this resource. Their presence depends on various factors; usually you need to manually request them in the context object sent in the payload, but some of them are added automatically under certain conditions.

 *  `user` ([User](https://developer.atlassian.com/cloud/jira/platform/jira-expressions-type-reference#user)): The current user. Always available and equal to `null` if the request is anonymous.
 *  `app` ([App](https://developer.atlassian.com/cloud/jira/platform/jira-expressions-type-reference#app)): The [Connect app](https://developer.atlassian.com/cloud/jira/platform/index/#connect-apps) that made the request. Available only for authenticated requests made by Connect Apps (read more here: [Authentication for Connect apps](https://developer.atlassian.com/cloud/jira/platform/security-for-connect-apps/)).
 *  `issue` ([Issue](https://developer.atlassian.com/cloud/jira/platform/jira-expressions-type-reference#issue)): The current issue. Available only when the issue is provided in the request context object.
 *  `issues` ([List](https://developer.atlassian.com/cloud/jira/platform/jira-expressions-type-reference#list) of [Issues](https://developer.atlassian.com/cloud/jira/platform/jira-expressions-type-reference#issue)): A collection of issues matching a JQL query. Available only when JQL is provided in the request context object.
 *  `project` ([Project](https://developer.atlassian.com/cloud/jira/platform/jira-expressions-type-reference#project)): The current project. Available only when the project is provided in the request context object.
 *  `sprint` ([Sprint](https://developer.atlassian.com/cloud/jira/platform/jira-expressions-type-reference#sprint)): The current sprint. Available only when the sprint is provided in the request context object.
 *  `board` ([Board](https://developer.atlassian.com/cloud/jira/platform/jira-expressions-type-reference#board)): The current board. Available only when the board is provided in the request context object.
 *  `serviceDesk` ([ServiceDesk](https://developer.atlassian.com/cloud/jira/platform/jira-expressions-type-reference#servicedesk)): The current service desk. Available only when the service desk is provided in the request context object.
 *  `customerRequest` ([CustomerRequest](https://developer.atlassian.com/cloud/jira/platform/jira-expressions-type-reference#customerrequest)): The current customer request. Available only when the customer request is provided in the request context object.

Also, custom context variables can be passed in the request with their types. Those variables can be accessed by key in the Jira expression. These variable types are available for use in a custom context:

 *  `user`: A [user](https://developer.atlassian.com/cloud/jira/platform/jira-expressions-type-reference#user) specified as an Atlassian account ID.
 *  `issue`: An [issue](https://developer.atlassian.com/cloud/jira/platform/jira-expressions-type-reference#issue) specified by ID or key. All the fields of the issue object are available in the Jira expression.
 *  `json`: A JSON object containing custom content.
 *  `list`: A JSON list of `user`, `issue`, or `json` variable types.

This operation can be accessed anonymously.

**[Permissions](#permissions) required**: None. However, an expression may return different results for different users depending on their permissions. For example, different users may see different comments on the same issue.  
Permission to access Jira Software is required to access Jira Software context variables (`board` and `sprint`) or fields (for example, `issue.sprint`)."
x17-e0065,okta,GET,/api/v1/apps/{appId}/federated-claims,listFederatedClaims,List all configured federated claims,Lists all federated claims for your app
pc-r2043,digitalocean,GET,/v2/monitoring/metrics/droplet/load_5,monitoring_get_dropletLoad5Metrics,Get Droplet Load5 Metrics,"To retrieve 5 minute load average metrics for a given droplet, send a GET request to `/v2/monitoring/metrics/droplet/load_5`."
