row_id,provider,method,path,operationId,summary,description
18,akeneo.com,PATCH,/api/rest/v1/assets/{code},patch_pam_assets__code_,Update/create a PAM asset,"This endpoint allows you to update a given PAM asset. Know more about <a href=""/documentation/update.html#update-behavior"">Update behavior</a>. Note that if no asset exists for the given code, it creates it."
19,akeneo.com,PATCH,/api/rest/v1/measurement-families,patch_measurement_families,Update/create several measurement families,This endpoint allows you to update and/or create several measurement families at once.
20,akeneo.com,PATCH,/api/rest/v1/product-models,patch_product_models,Update/create several product models,"This endpoint allows you to update and/or create several product models at once. Learn more about <a href=""/documentation/update.html#update-behavior"">Update behavior</a>. Note that if no product models exists for the given code, it creates it. In the Enterprise Edition, since the v2.3, permissions based on your user groups are applied to the product models you try to update. It may result in the creation of drafts if you only have edit rights through the product model's categories."
21,akeneo.com,PATCH,/api/rest/v1/reference-entities/{reference_entity_code}/records,patch_reference_entity_records,Update/create several reference entity records,"This endpoint allows you to update and/or create several records of one given reference entity at once. Learn more about <a href=""/documentation/update.html#patch-reference-entity-record-values"">Update behavior</a>. Note that if the record does not already exist for the given reference entity, it creates it."
22,akeneo.com,PATCH,/api/rest/v1/reference-entities/{reference_entity_code}/records/{code},patch_reference_entity_records__code_,Update/create a record of a given reference entity,"This endpoint allows you to update a given record of a given renference entity. Learn more about <a href=""/documentation/update.html#patch-reference-entity-record-values"">Update behavior</a>. Note that if the record does not already exist for the given reference entity, it creates it."
23,alertersystem.com,DELETE,/api/transport-gateway-api/{id},api_transport-gateway-api_id_delete,Removes the TransportGatewayApi resource.,Removes the TransportGatewayApi resource.
24,alertersystem.com,DELETE,/api/transport-one-signal/{id},api_transport-one-signal_id_delete,Removes the TransportOneSignal resource.,Removes the TransportOneSignal resource.
25,alertersystem.com,DELETE,/api/transport-sinch/{id},api_transport-sinch_id_delete,Removes the TransportSinch resource.,Removes the TransportSinch resource.
26,alertersystem.com,DELETE,/api/transport-trello/{id},api_transport-trello_id_delete,Removes the TransportTrello resource.,Removes the TransportTrello resource.
27,alertersystem.com,PUT,/api/transport-mastodon/{id},api_transport-mastodon_id_put,Replaces the TransportMastodon resource.,Replaces the TransportMastodon resource.
28,alertersystem.com,PUT,/api/transport-pushbullet/{id},api_transport-pushbullet_id_put,Replaces the TransportPushbullet resource.,Replaces the TransportPushbullet resource.
29,alertersystem.com,PUT,/api/transport-slack/{id},api_transport-slack_id_put,Replaces the TransportSlack resource.,Replaces the TransportSlack resource.
30,alertersystem.com,PUT,/api/transport-telegram/{id},api_transport-telegram_id_put,Replaces the TransportTelegram resource.,Replaces the TransportTelegram resource.
31,anchore.io,DELETE,/events/{eventId},delete_event,Delete Event,Delete an event by its event ID
32,anchore.io,DELETE,/images/by_id/{imageId},delete_image_by_imageId,Delete image by docker imageId,
33,apache.org,DELETE,/connections/{connection_id},delete_connection,Delete a connection,
34,apache.org,DELETE,/variables/{variable_key},delete_variable,Delete a variable,
35,apache.org,PATCH,/dags,patch_dags,Update DAGs,Update DAGs of a given dag_id_pattern using UpdateMask. This endpoint allows specifying `~` as the dag_id_pattern to update all DAGs. *New in version 2.3.0*
36,apache.org,PATCH,/dags/{dag_id}/dagRuns/{dag_run_id},update_dag_run_state,Modify a DAG run,Modify a DAG run. *New in version 2.2.0*
37,apache.org,PATCH,/dags/{dag_id}/dagRuns/{dag_run_id}/taskInstances/{task_id}/{map_index}/setNote,set_mapped_task_instance_note,Update the TaskInstance note.,Update the manual user note of a mapped Task Instance. *New in version 2.5.0*
38,apache.org,PATCH,/pools/{pool_name},patch_pool,Update a pool,
39,apacta.com,DELETE,/materials/{material_id}/rentals/{material_rental_id}/,,Delete material rental,Delete rental for material
40,apacta.com,DELETE,/products/bulkDelete,bulkDeleteProducts,Bulk delete products,
41,apacta.com,DELETE,/project_statuses/{project_status_id},,Delete a project status,
42,apacta.com,DELETE,/stock_locations/{location_id},,Delete location,
43,apacta.com,DELETE,/vendors/{vendor_id},,Delete a vendor,
44,apacta.com,PUT,/companies_vendors/{companies_vendor_id},editCompaniesVendor,Edit a companies vendor,
45,apacta.com,PUT,/users/{user_id}/user_custom_field_value/{user_custom_field_value_id},,Update a single record of user custom field value,
46,apacta.com,PUT,/vendors/{vendor_id},editVendor,Edit a vendor,
47,api.ebay.com,DELETE,/payment_policy/{payment_policy_id},deletePaymentPolicy,,This method deletes a payment policy. Supply the ID of the policy you want to delete in the <b>paymentPolicyId</b> path parameter.
48,api.ebay.com,DELETE,/return_policy/{return_policy_id},deleteReturnPolicy,,This method deletes a return policy. Supply the ID of the policy you want to delete in the <b>returnPolicyId</b> path parameter.
49,api.ebay.com,PUT,/payment_policy/{payment_policy_id},updatePaymentPolicy,,This method updates an existing payment policy. Specify the policy you want to update using the <b>payment_policy_id</b> path parameter. Supply a complete policy payload with the updates you want to make; this call overwrites the existing policy with the new details specified in the payload.
50,api.ebay.com,PUT,/sales_tax/{countryCode}/{jurisdictionId},createOrReplaceSalesTax,,This method creates or updates a sales tax table entry for a jurisdiction. Specify the tax table entry you want to configure using the two path parameters: <b>countryCode</b> and <b>jurisdictionId</b>.  <br/><br/>A tax table entry for a jurisdiction is comprised of two fields: one for the jurisdiction's sales-tax rate and another that's a boolean value indicating whether or not shipping and handling are taxed in the jurisdiction.  <br/><br/>You can set up <i>tax tables</i> for countries that sup
51,api.video,DELETE,/videos/{videoId}/chapters/{language},DELETE_videos-videoId-chapters-language,Delete a chapter,
52,api2cart.com,DELETE,/cart.coupon.delete.json,CartCouponDelete,,Delete coupon
53,api2cart.com,DELETE,/product.delete.json,ProductDelete,,Product delete
54,api2cart.com,DELETE,/product.variant.delete.json,ProductVariantDelete,,Delete variant.
55,api2cart.com,DELETE,/product.variant.image.delete.json,ProductVariantImageDelete,,Delete  image to product
56,api2cart.com,PUT,/cart.config.update.json,CartConfigUpdate,,Use this API method to update custom data in client database.
57,api2cart.com,PUT,/category.update.json,CategoryUpdate,,Update category in store
58,api2cart.com,PUT,/order.update.json,OrderUpdate,,Update existing order.
59,apicurio.local,PUT,/admin/roleMappings/{principalId},updateRoleMapping,Update a role mapping,Updates a single role mapping for one user/principal. This operation can fail for the following reasons: * No role mapping for the principalId exists (HTTP error `404`) * A server error occurred (HTTP error `500`)
60,apideck.com,DELETE,/accounting/bills/{id},billsDelete,Delete Bill,Delete Bill
61,apideck.com,DELETE,/accounting/invoice-items/{id},invoiceItemsDelete,Delete Invoice Item,Delete Invoice Item
62,apideck.com,DELETE,/lead/leads/{id},leadsDelete,Delete lead,Delete lead
63,apideck.com,DELETE,/pos/locations/{id},locationsDelete,Delete Location,Delete Location
64,apideck.com,DELETE,/pos/modifiers/{id},modifiersDelete,Delete Modifier,Delete Modifier
65,apideck.com,PATCH,/pos/orders/{id},ordersUpdate,Update Order,"Updates an open order by adding, replacing, or deleting fields. Square-only: Orders with a `completed` or `canceled` status cannot be updated. To pay for an order, use the [payments endpoint](#tag/Payments)."
66,apideck.com,PATCH,/sms/messages/{id},messagesUpdate,Update Message,Update Message
67,apideck.com,PATCH,/vault/connections/{unified_api}/{service_id}/{resource}/config,connectionSettingsUpdate,Update settings,Update default values for a connection's resource settings
68,apigee.local,DELETE,/v1/projects/{project}/locations/{location}/apis/{api}/deployments/{deployment},Registry_DeleteApiDeployment,,"DeleteApiDeployment removes a specified deployment, all revisions, and all  child resources (e.g. artifacts)."
69,appcenter.ms,DELETE,/v0.1/apps/{owner_name}/{app_name}/azure_subscriptions/{azure_subscription_id},azureSubscription_deleteForApp,,Delete the azure subscriptions for the app
70,appcenter.ms,DELETE,/v0.1/apps/{owner_name}/{app_name}/distribution_groups/{distribution_group_name},distributionGroups_delete,,Deletes a distribution group
71,appcenter.ms,DELETE,/v0.1/apps/{owner_name}/{app_name}/invitations/{user_email},appInvitations_delete,,Removes a user's invitation to an app
72,appcenter.ms,DELETE,/v0.1/apps/{owner_name}/{app_name}/user/device_sets/{id},test_deleteDeviceSetOfUser,,Deletes a device set belonging to the user
73,appcenter.ms,DELETE,/v0.1/orgs/{org_name}/users/{user_name},users_removeFromOrg,,Removes a user from an organization.
74,appcenter.ms,PATCH,/v0.1/apps/{owner_name}/{app_name}/deployments/{deployment_name}/releases/{release_label},deploymentReleases_update,,Modifies a CodePush release metadata under the given Deployment
75,appcenter.ms,PATCH,/v0.1/apps/{owner_name}/{app_name}/test_series/{test_series_slug},test_patchTestSeries,,Updates name and slug of a test series
76,appcenter.ms,PUT,/v0.1/apps/{owner_name}/{app_name}/owner/device_sets/{id},test_updateDeviceSetOfOwner,,Updates a device set belonging to the owner
77,apple.com,DELETE,/v1/appPreOrders/{id},appPreOrders-delete_instance,,
78,apple.com,DELETE,/v1/appPreviews/{id},appPreviews-delete_instance,,
79,apple.com,DELETE,/v1/apps/{id}/relationships/betaTesters,apps-betaTesters-delete_to_many_relationship,,
80,apple.com,DELETE,/v1/appStoreVersionLocalizations/{id},appStoreVersionLocalizations-delete_instance,,
81,apple.com,DELETE,/v1/betaTesters/{id}/relationships/betaGroups,betaTesters-betaGroups-delete_to_many_relationship,,
82,apple.com,DELETE,/v1/endUserLicenseAgreements/{id},endUserLicenseAgreements-delete_instance,,
83,apple.com,PATCH,/v1/appStoreVersionLocalizations/{id},appStoreVersionLocalizations-update_instance,,
84,apple.com,PATCH,/v1/users/{id},users-update_instance,,
85,appveyor.com,DELETE,/collaborators/{userId},deleteCollaborator,Delete collaborator,
86,appveyor.com,PUT,/deployments/stop,cancelDeployment,Cancel deployment,
87,appveyor.com,PUT,/projects,updateProject,Update project,
88,appveyor.com,PUT,/projects/{accountName}/{projectSlug}/settings/yaml,updateProjectSettingsYaml,Update project settings in YAML,
89,appveyor.com,PUT,/users,updateUser,Update user,
90,appwrite.io,DELETE,/account,accountDelete,Delete Account,"Delete a currently logged in user account. Behind the scene, the user record is not deleted but permanently blocked from any access. This is done to avoid deleted accounts being overtaken by new users with the same email address. Any user-related resources like documents or storage files should be deleted separately."
91,appwrite.io,DELETE,/account/sessions,accountDeleteSessions,Delete All Account Sessions,Delete all sessions from the user account and remove any sessions cookies from the end client.
92,appwrite.io,DELETE,/teams/{teamId}/memberships/{membershipId},teamsDeleteMembership,Delete Team Membership,This endpoint allows a user to leave a team or for a team owner to delete the membership of any other team member. You can also use this endpoint to delete a user membership even if it is not accepted.
93,appwrite.io,DELETE,/users/{userId},usersDelete,Delete User,Delete a user by its unique ID.
94,appwrite.io,PATCH,/account/prefs,accountUpdatePrefs,Update Account Preferences,Update currently logged in user account preferences. You can pass only the specific settings you wish to update.
95,appwrite.io,PUT,/account/verification,accountUpdateVerification,Complete Email Verification,Use this endpoint to complete the user email verification process. Use both the **userId** and **secret** parameters that were attached to your app URL to verify the user email ownership. If confirmed this route will return a 200 status code.
96,appwrite.io,PUT,/functions/{functionId},functionsUpdate,Update Function,Update function by its unique ID.
97,appwrite.io,PUT,/storage/files/{fileId},storageUpdateFile,Update File,Update a file by its unique ID. Only users with write permissions have access to update this resource.
98,asana.com,DELETE,/project_briefs/{project_brief_gid},deleteProjectBrief,Delete a project brief,"Deletes a specific, existing project brief. Returns an empty data record."
99,asana.com,DELETE,/project_statuses/{project_status_gid},deleteProjectStatus,Delete a project status,"*Deprecated: new integrations should prefer the `/status_updates/{status_gid}` route.* Deletes a specific, existing project status update. Returns an empty data record."
100,asana.com,DELETE,/stories/{story_gid},deleteStory,Delete a story,Deletes a story. A user can only delete stories they have created. Returns an empty data record.
101,asana.com,PUT,/enum_options/{enum_option_gid},updateEnumOption,Update an enum option,Updates an existing enum option. Enum custom fields require at least one enabled enum option. Locked custom fields can only be updated by the user who locked the field. Returns the full record of the updated enum option.
102,asana.com,PUT,/projects/{project_gid},updateProject,Update a project,"A specific, existing project can be updated by making a PUT request on the URL for that project. Only the fields provided in the `data` block will be updated; any unspecified fields will remain unchanged. When using this method, it is best to specify only those fields you wish to change, or else you may overwrite changes made by another user since you last retrieved the task. Returns the complete updated project record."
103,atlassian.com,DELETE,/rest/atlassian-connect/1/app/module/dynamic,DynamicModulesResource.removeModules_delete,Remove modules,Remove all or a list of modules registered by the calling app. **[Permissions](#permissions) required:** Only Connect apps can make this request.
104,atlassian.com,PUT,/rest/api/3/dashboard/{dashboardId}/items/{itemId}/properties/{propertyKey},setDashboardItemProperty,Set dashboard item property,"Sets the value of a dashboard item property. Use this resource in apps to store custom data against a dashboard item. A dashboard item enables an app to add user-specific information to a user dashboard. Dashboard items are exposed to users as gadgets that users can add to their dashboards. For more information on how users do this, see [Adding and customizing gadgets](https://confluence.atlassian.com/x/7AeiLQ). When an app creates a dashboard item it registers a callback to receive the dashboar"
105,atlassian.com,PUT,/rest/api/3/filter/{id}/favourite,setFavouriteForFilter,Add filter as favorite,"Add a filter as a favorite for the user. **[Permissions](#permissions) required:** Permission to access Jira, however, the user can only favorite:  *  filters owned by the user.  *  filters shared with a group that the user is a member of.  *  filters shared with a private project that the user has *Browse projects* [project permission](https://confluence.atlassian.com/x/yodKLg) for.  *  filters shared with a public project.  *  filters shared with the public."
106,atlassian.com,PUT,/rest/api/3/filter/{id}/owner,changeFilterOwner,Change filter owner,"Changes the owner of the filter. **[Permissions](#permissions) required:** Permission to access Jira. However, the user must own the filter or have the *Administer Jira* [global permission](https://confluence.atlassian.com/x/x4dKLg)."
107,atlassian.com,PUT,/rest/api/3/projectCategory/{id},updateProjectCategory,Update project category,Updates a project category. **[Permissions](#permissions) required:** *Administer Jira* [global permission](https://confluence.atlassian.com/x/x4dKLg).
108,atlassian.com,PUT,/rest/api/3/resolution/{id},updateResolution,Update resolution,Updates an issue resolution. **[Permissions](#permissions) required:** *Administer Jira* [global permission](https://confluence.atlassian.com/x/x4dKLg).
109,atlassian.com,PUT,/rest/api/3/role/{id},fullyUpdateProjectRole,Fully update project role,Updates the project role's name and description. You must include both a name and a description in the request. **[Permissions](#permissions) required:** *Administer Jira* [global permission](https://confluence.atlassian.com/x/x4dKLg).
110,atlassian.com,PUT,/rest/api/3/uiModifications/{uiModificationId},updateUiModification,Update UI modification,"Updates a UI modification. UI modification can only be updated by Forge apps. Each UI modification can define up to 1000 contexts. **[Permissions](#permissions) required:**  *  *None* if the UI modification is created without contexts.  *  *Browse projects* [project permission](https://confluence.atlassian.com/x/yodKLg) for one or more projects, if the UI modification is created with contexts."
111,ato.gov.au,DELETE,/individuals/{partyId}/electronic-addresses/{addressId},,Delete an electronic address,Delete an electronic address
112,ato.gov.au,DELETE,/individuals/{partyId}/licenses/{productId},,Delete a license,Delete a license
113,ato.gov.au,PUT,/individuals/{partyId}/licenses/{productId},,Update a license,Update a license
114,ato.gov.au,PUT,/organisations/{partyId},,Update an organisation,Update an organisation
115,autotask.net,PATCH,/V1.0/ChecklistLibraries/{parentId}/ChecklistItems,ChecklistLibraryChecklistItemsChild_PatchEntity,,
116,autotask.net,PATCH,/V1.0/CompanyWebhooks/{parentId}/UdfFields,CompanyWebhookUdfFieldsChild_PatchEntity,,
117,autotask.net,PATCH,/V1.0/ConfigurationItems/{parentId}/Notes,ConfigurationItemNotesChild_PatchEntity,,
118,autotask.net,PATCH,/V1.0/Contracts/{parentId}/BillingRules,ContractBillingRulesChild_PatchEntity,,
119,autotask.net,PATCH,/V1.0/Products/{parentId}/Vendors,ProductVendorsChild_PatchEntity,,
120,autotask.net,PATCH,/V1.0/Tickets/{parentId}/Charges,TicketChargesChild_PatchEntity,,
121,autotask.net,PATCH,/V1.0/UserDefinedFieldDefinitions,UserDefinedFieldDefinitions_PatchEntity,,
122,autotask.net,PUT,/V1.0/Resources/{parentId}/ServiceDeskRoles,ResourceServiceDeskRolesChild_UpdateEntity,,
123,avaza.com,DELETE,/api/Section,Section_Delete,Delete a Section,
124,avaza.com,DELETE,/api/Timesheet/{id},Timesheet_Delete,Delete a Timesheet Entry,
125,avaza.com,PUT,/api/ProjectMember,ProjectMember_Put,Update a Member of a Project,"Fields are only updated if their field name is in the FieldsToUpdate string collection. The Amount columns for Cost, Budget, Rates if specified should be a decimal. Financial amounts assume the currency of the parent Company. Budget units depend on the Budget method set on the Project."
126,avaza.com,PUT,/api/Timesheet,Timesheet_Put,Update a Timesheet,"The FieldsToUpdate field expects a string array collection of the field names you would like updated. Valid fields to update inlcude ""ProjectIDFK"", ""TimeSheetCategoryIDFK"", ""TaskIDFK"", ""Duration"", ""EntryDate"", ""Notes"", ""hasStartEndTime"", ""CustomMetadata"". If you intend to provide start/end times on timesheets, this is achieved by including the start time in the EntryDate field (Iso date format), along with a Duration (decimal format)."
127,azure.com,DELETE,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.LabServices/labaccounts/{labAccountName}/labs/{labName}/environmentsettings/{environmentSettingName},EnvironmentSettings_Delete,,Delete environment setting. This operation can take a while to complete
128,azure.com,DELETE,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.Web/serverfarms/{name},ServerFarms_DeleteServerFarm,Deletes a App Service Plan,
129,azure.com,PUT,/contentmoderator/lists/v1.0/termlists/{listId},ListManagementTermLists_Update,,Updates an Term List.
130,azure.com,PUT,/Resources/Volumes/{volumeResourceName},MeshVolume_CreateOrUpdate,Creates or updates a Volume resource.,"Creates a Volume resource with the specified name, description and properties. If Volume resource with the same name exists, then it is updated with the specified description and properties."
131,azure.com,PUT,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.BatchAI/workspaces/{workspaceName}/clusters/{clusterName},Clusters_Create,,Creates a Cluster in the given Workspace.
132,azure.com,PUT,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.Cache/Redis/{name}/patchSchedules/{default},PatchSchedules_CreateOrUpdate,,Create or replace the patching schedule for Redis cache (requires Premium SKU).
133,azure.com,PUT,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.DataBoxEdge/dataBoxEdgeDevices/{deviceName}/users/{name},Users_CreateOrUpdate,,Creates a new user or updates an existing user's information on a Data Box Edge/Data Box Gateway device.
134,azure.com,PUT,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.Web/sites/{name}/config/connectionstrings,Sites_UpdateSiteConnectionStrings,Updates the connection strings associated with web app,
135,bbc.co.uk,DELETE,/my/categories/follows,,Unfollow category,
136,bbc.co.uk,DELETE,/my/music/preferences/export,deleteMusicPreferencesExport,Music Export Preferences,"Remove export preferences (e.g. 3rd party vendors, partner id's) for a given BBC Music user."
137,bbc.co.uk,DELETE,/my/music/preferences/export/{vendor},deleteMusicPreferencesExportVendor,Music Export Vendor Preferences,"Remove Vendor specific export preferences (e.g. 3rd party vendors, partner id's) for a given BBC Music user."
138,bbc.co.uk,PUT,/my/music/favourites,putPersonalisedMusicFavouritesBatch,Favourite Tracks or Clips,Update tracks or clips from a BBC Music user favourites. N.B. Any HTML tags submitted in metadata will be removed
139,bbc.co.uk,PUT,/my/music/preferences/export/{vendor},putMusicPreferencesExportVendor,Music Export Vendor Preferences,Update vendor specific export preferences for a given BBC Music user.
140,bbc.co.uk,PUT,/my/radio/follows,putPersonalisedRadioFollowsBatch,Followed Brands and Series,Update 'brands' or 'series' items from a users iPlayer Radio follows N.B. Any HTML tags submitted in metadata will be removed
141,beezup.com,DELETE,/v2/user/analytics/{storeId}/reports/filters/{reportFilterId},DeleteReportFilter,Delete the report filter,
142,beezup.com,DELETE,/v2/user/analytics/{storeId}/rules/{ruleId},DeleteRule,Delete Rule,
143,beezup.com,PUT,/v2/user/catalogs/{storeId}/customColumns/{columnId}/expression,Catalog_ChangeCustomColumnExpression,Change custom column expression,
144,beezup.com,PUT,/v2/user/customer/account/personalInfo,SavePersonalInfo,Save user personal information,
145,biapi.pro,DELETE,/users/{id_user}/connections/{id_connection}/accounts,,Delete all accounts,
146,biapi.pro,DELETE,/users/{id_user}/connections/{id_connection}/accounts/{id_account},,Delete an account.,It deletes a specific account.<br><br>
147,biapi.pro,DELETE,/users/{id_user}/connections/{id_connection}/accounts/{id_account}/transactionsclusters/{id_transactionscluster},,Delete a clustered transaction,
148,biapi.pro,DELETE,/users/{id_user}/connections/{id_connection}/sources/{id_source},,Disable a connection source,This will make it so the specified source will not be synchronized anymore.<br><br>
149,biapi.pro,DELETE,/users/{id_user}/connections/{id_connection}/transactionsclusters/{id_transactionscluster},,Delete a clustered transaction,
150,biapi.pro,DELETE,/webhooks/{id_webhook}/add_to_data/{key},,delete the requested entry,
151,biapi.pro,PUT,/connectors/{id_connector},,Edit the provided connector,<br><br>
152,biapi.pro,PUT,/connectors/{id_connector}/sources/{id_source},,Edit the provided connector source,
153,bigoven.com,PUT,/me/profile,,Puts me.,
154,bigoven.com,PUT,/recipe/review/replies/{replyId},Review_PutReply,Update (PUT) a reply to a given review. Authenticated user must be the original one that posted the reply.,
155,bigredcloud.com,DELETE,/v1/cashPayments/{id},CashPayments_Delete,Removes an existing Cash Payment.,
156,bigredcloud.com,PUT,/v1/payments/batch,Payments_ProcessBatch,Processes a batch of Payments.,
157,bigredcloud.com,PUT,/v1/products/{id},Products_Put,Updates an existing Product.,
158,bigredcloud.com,PUT,/v1/products/batch,Products_ProcessBatch,Processes a batch of Products.,
159,bigredcloud.com,PUT,/v1/salesEntries/batch,SalesEntries_ProcessBatch,Processes a batch of Sales Entries.,
160,bigredcloud.com,PUT,/v1/salesReps/{id},SalesRep_Put,Updates an existing Sale Rep.,
161,billbee.io,DELETE,/api/v1/products/{id},Article_DeleteArticle,Deletes a product,
162,billbee.io,DELETE,/api/v1/products/images/{imageId},Article_DeleteImage,Deletes a single image by id,
163,billbee.io,PUT,/api/v1/products/{productId}/images,Article_PutImages,Add multiple images to a product or replace the product images by the given images,
164,billbee.io,PUT,/api/v1/products/{productId}/images/{imageId},Article_PutImage,Add or update an existing image of a product,
165,billbee.io,PUT,/api/v1/webhooks/{id},WebHookManagement_Put,Updates an existing WebHook registration.,
166,billingo.hu,PUT,/bank-accounts/{id},UpdateBankAccount,Update a bank account,Update an existing bank accounts. Returns a bank account object if the update is succeded.
167,billingo.hu,PUT,/partners/{id},UpdatePartner,Update a partner,Update an existing partner. Returns a partner object if the update is succeded.
168,billingo.hu,PUT,/products/{id},UpdateProduct,Update a product,Update an existing product. Returns a product object if the update is succeded.
169,bitbucket.org,DELETE,/repositories/{workspace}/{repo_slug}/deployments_config/environments/{environment_uuid}/variables/{variable_uuid},deleteDeploymentVariable,Delete a variable for an environment,Delete a deployment environment level variable.
170,bitbucket.org,DELETE,/snippets/{workspace}/{encoded_id},,Delete a snippet,Deletes a snippet and returns an empty response.
171,bitbucket.org,DELETE,/snippets/{workspace}/{encoded_id}/{node_id},,Delete a previous revision of a snippet,"Deletes the snippet. Note that this only works for versioned URLs that point to the latest commit of the snippet. Pointing to an older commit results in a 405 status code. To delete a snippet, regardless of whether or not concurrent changes are being made to it, use `DELETE /snippets/{encoded_id}` instead."
172,bitbucket.org,DELETE,/users/{selected_user}/properties/{app_key}/{property_name},deleteUserHostedPropertyValue,Delete a user application property,Delete an [application property](/cloud/bitbucket/application-properties/) value stored against a user.
173,bitbucket.org,DELETE,/workspaces/{workspace}/hooks/{uid},,Delete a webhook for a workspace,Deletes the specified webhook subscription from the given workspace.
174,bitbucket.org,DELETE,/workspaces/{workspace}/projects/{project_key}/default-reviewers/{selected_user},,Remove the specific user from the project's default reviewers,Removes a default reviewer from the project. Example: ``` $ curl https://api.bitbucket.org/2.0/.../default-reviewers/%7Bf0e0e8e9-66c1-4b85-a784-44a9eb9ef1a6%7D HTTP/1.1 204 ```
175,bitbucket.org,PUT,/repositories/{workspace}/{repo_slug}/commit/{commit}/properties/{app_key}/{property_name},updateCommitHostedPropertyValue,Update a commit application property,Update an [application property](/cloud/bitbucket/application-properties/) value stored against a commit.
176,bitbucket.org,PUT,/workspaces/{workspace}/projects/{project_key},,Update a project for a workspace,"Since this endpoint can be used to both update and to create a project, the request body depends on the intent. #### Creation See the POST documentation for the project collection for an example of the request body. Note: The `key` should not be specified in the body of request (since it is already present in the URL). The `name` is required, everything else is optional. #### Update See the POST documentation for the project collection for an example of the request body. Note: The key is not req"
177,blazemeter.com,PATCH,/user/password,,"Update user name&nbsp; <i class=""fa fa-lg fa-unlock-alt""></i>",
178,brainbi.net,DELETE,/api/orders/1137,orders1,Orders,Orders
179,brainbi.net,DELETE,/api/products/1137,products1,Products,Products
180,brandlovers.com,PUT,/product/{skuSellerId}/status,,Enable/disable a single product in the Marketplace,"Update product status in the Marketplace. Set to `true` to enable, `false` to disable sale."
181,brandlovers.com,PUT,/products/stocks,,Bulk product stock update,Bulk product stock update. This endpoint expect a array of products `skuSellerId` with new inventory data
182,britbox.co.uk,PUT,/account/devices/{id}/name,renameDevice,,Rename a device
183,britbox.co.uk,PUT,/account/profile/ratings/{itemId},rateItem,,"Rate an item under the active profile. Creates one if it doesn't exist, overwrites one if it does."
184,britbox.co.uk,PUT,/itv/cards/{platform},changeCardDetails,,Change payment card details.
185,britbox.co.uk,PUT,/itv/updatePayment/strong/{platform},updatePaymentMethodStrong,,Change payment method details.
186,bunq.com,DELETE,/user/{userID}/monetary-account/{monetary-accountID}/bunqme-fundraiser-result/{bunqme-fundraiser-resultID}/note-text/{itemId},DELETE_NoteText_for_User_MonetaryAccount_BunqmeFundraiserResult,,Used to manage text notes.
