row_id,provider,method,path,operationId,summary,description
527,cloudmersive.com,POST,/ocr/photo/recognize/receipt,ImageOcr_PhotoRecognizeReceipt,"Recognize a photo of a receipt, extract key business information","Analyzes a photograph of a receipt as input, and outputs key business information such as the name of the business, the address of the business, the phone number of the business, the total of the receipt, the date of the receipt, and more.  Note: for free tier API keys, it is required to add a credit card to your account for security reasons, to use the free tier key with this API."
528,cloudmersive.com,POST,/ocr/photo/to/words-with-location,ImageOcr_PhotoWordsWithLocation,Convert a photo of a document or receipt into words with location,"Converts a photo of a document or receipt in common formats such as JPEG, PNG into words/text with location information and other metdata via Optical Character Recognition.  This API is intended to be run on photographs of documents.  If you want to OCR scanned documents (e.g. taken with a scanner), be sure to use the image/toText API instead, as it is designed for that use case.  Note: for free tier API keys, it is required to add a credit card to your account for security reasons, to use the f"
529,cloudmersive.com,POST,/ocr/preprocessing/image/binarize,Preprocessing_Binarize,Convert an image of text into a binarized (light and dark) view,Perform an adaptive binarization algorithm on the input image to prepare it for further OCR operations.
530,cloudmersive.com,POST,/ocr/preprocessing/image/get-page-angle,Preprocessing_GetPageAngle,Get the angle of the page / document / receipt,Analyzes a photo or image of a document and identifies the rotation angle of the page.
531,cloudmersive.com,POST,/ocr/preprocessing/image/unrotate,Preprocessing_Unrotate,Detect and unrotate a document image,"Detect and unrotate an image of a document (e.g. that was scanned at an angle).  Great for document scanning applications; once unskewed, this image is perfect for converting to PDF using the Convert API or optical character recognition using the OCR API."
532,cloudrf.com,POST,/path,path,Point-to-point path profile analysis (Tx to Rx),"A path profile is a single link from A to B. It is much faster than an area calculation and can be used out to 300km. A basic request needs transmitter, receiver, antenna and output objects defined as a minimum. Model and environment options will enhance accuracy."
533,clubhouseapi.com,POST,/get_release_notes,,gets release notes.,
534,clubhouseapi.com,POST,/get_topic,,looks up topic by ID.,
535,clubhouseapi.com,POST,/invite_from_waitlist,,wave to another user on the waitlist to give them access,
536,clubhouseapi.com,POST,/invite_to_app,,"invite a user to the app, using one of your invites",
537,clubhouseapi.com,POST,/leave_channel,,leave a channel.,
538,clubhouseapi.com,POST,/record_action_trails,,analytics,
539,clubhouseapi.com,POST,/search_clubs,,search clubs.,
540,cnab-online.herokuapp.com,POST,/file,,Faz o upload de um arquivo,Processa um arquivo CNAB para obter informações sobre o mesmo. Retorna um ID temporário para o mesmo.
553,core.ac.uk,POST,/journals/search,,Batch operation for search through journals,"Method accepts a JSON array of search queries and parameters. It then searches through all journals and returns a JSON array of search results for each of the queries. Method searches through all journal fields (title, identifiers, subjects, language, rights and publisher)."
557,corrently.io,POST,/quittung/prepare,quittungPrepare,Allows to collect data with several requests (or a single) for a receipt.,"During the first call an account parameter will be returned within the result object. Any other parameter will be set inside the preperation. If account is put into body/request in following requests, the existing collection will be extended/updated with the provided body parameters/values."
558,corrently.io,POST,/quittung/tsesignature,quittungTSEsignature,Retrieve TSE (Technische Sicherheitseinrichtung) Signature only for a given receipt (Strom-Quittung).,Allows to retrieve digital signature for a given receipt.
559,corrently.io,POST,/stromkonto/prepareTransaction,prepareTransaction,Prepare Transaction,"Prepares and inques a transaction (transfer) between two accounts (Stromkonten). This might be used to send any balanced entity. Using this endpoint will only prepare the transaction and enques it for signing and countersigning. This is done from within the user UI using validation process. Note: This API method does not validate any transations. In other words authentication, authorization, validation and actual transfer of value is done using a smart contract during processing in the energy bl"
574,cycat.org,POST,/propose,post_propose,,Propose new resource to CyCAT.
602,datumbox.com,POST,/1.0/AdultContentDetection.json,AdultContentDetection,Classifies the Document as adult or noadult,The Adult Content Detection function classifies the documents as adult or noadult based on their context. It can be used to detect whether a document contains content unsuitable for minors.
603,datumbox.com,POST,/1.0/EducationalDetection.json,EducationalDetection,Classifies the Document as educational or noeducational,The Educational Detection function classifies the documents as educational or non-educational based on their context. It can be used to detect whether a website is educational or not.
604,datumbox.com,POST,/1.0/SentimentAnalysis.json,SentimentAnalysis,Identifies the Sentiment of the Document,"The Sentiment Analysis function classifies documents as positive, negative or neutral (lack of sentiment) depending on whether they express a positive, negative or neutral opinion."
605,datumbox.com,POST,/1.0/TopicClassification.json,TopicClassification,Identifies the Topic of the Document,"The Topic Classification function assigns documents in 12 thematic categories based on their keywords, idioms and jargon. It can be used to identify the topic of the texts."
606,deeparteffects.com,POST,/noauth/upload,,,
609,digitallocker.gov.in,POST,/oauth2/1/file/upload,Upload File to Locker id,Upload file to locker,"This API can be used to save/upload a file to uploaded documents in DigiLocker. The allowed file types are JPG, JPEG, PNG and PDF. The file size must not exceed 10MB."
709,envoice.in,POST,/api/invoice/deletecategory,,Delete an existing invoice category,
710,envoice.in,POST,/api/invoice/newcategory,,Create an invoice category,
711,envoice.in,POST,/api/invoice/sendtoaccountant,InvoiceApi_SendToAccountant,Send the provided invoice to the accountant,
712,envoice.in,POST,/api/order/delete,OrderApi_Delete,Delete an existing order,
713,envoice.in,POST,/api/paymentlink/new,PaymentLinkApi_New,Create a payment link,
714,envoice.in,POST,/api/product/delete,ProductApi_Delete,Delete an existing product,
715,envoice.in,POST,/api/tax/new,TaxApi_New,Create a tax,
716,envoice.in,POST,/api/worktype/update,WorkTypeApi_Update,Update an existing work type,
717,eos.local,POST,/net/connections,connections,connections,Returns an array of all peer connection statuses.
721,epa.gov,POST,/dfr_rest_services.cwa_3_yr_sepscs_download,,"Downloads NPDES Compliance Schedule, Permit Schedule and Single Event Violation Information by month and quarter.","For the provided system identifier, dowloads all displayed NPDES quaterly/monthly Compliance Schedule, Permit Schedule, and Single Event Violation  information in a Comma Seperated Value (CSV) format."
722,epa.gov,POST,/dfr_rest_services.get_cwa_eff_alr,,Detailed Facility Report CWA Effluent ALR Service,This procedure obtains data for the CWA Pollutant Discharge section located in the Three Year Compliance Status by Quarter portion of the DFR.
723,epa.gov,POST,/dfr_rest_services.get_cwa_eff_compliance,,Detailed Facility Report CWA Effluent Compliance Service,This procedure obtains data for the CWA Effluent Compliance section on the DFR.
724,epa.gov,POST,/dfr_rest_services.get_cwa_ps_compliance,,Detailed Facility Report CWA PSV Compliance Service,This procedure obtains data for the CWA Permit Schedule Violations section of the DFR.
725,epa.gov,POST,/dfr_rest_services.get_d80d90s_details,,Display detailed D80/D90 information for the facility for a given quarter or month,Displays detailed D80/D90 Effluent Non Reporting  information from EPA's ICIS NPDES system for the facility for a given quarter or month.
726,epa.gov,POST,/dfr_rest_services.get_dfr,,Detailed Facility Report Service,This procedure is the overall service for the Detailed Facility Report. It returns all of the data displayed in the DFR web report by invoking individual procedures that each return a targeted portion of the DFR.
727,epa.gov,POST,/dfr_rest_services.get_enforcement_summary,,Detailed Facility Report Enforcement Summary Service,This procedure obtains data for the Enforcement and Compliance Summary in the Facility Summary section of the Detailed Facility Report.
728,epa.gov,POST,/dfr_rest_services.get_map,,Detailed Facility Report Map Service,Returns an object with the facility's latitude and longitude coordinates.
729,epa.gov,POST,/dfr_rest_services.get_tri_history,,Detailed Facility Report TRI History Service,This procedure obtains data for the TRI History section of the DFR.
730,epa.gov,POST,/dfr_rest_services.get_water_quality_details,,Displays detailed Water Quality information from EPA's Office of Water Systems,"This information is only available for facilities with a NPDES permit. Based on spatial data, displays water quality information from EPA's Office of Water ATTAINS system."
731,epa.gov,POST,/echo_rest_services.get_facilities,,Combined ECHO Facility Search Service,Validates query search parameters and returns query identifier.  Use the responseset parameter to set the page size
732,epa.gov,POST,/rcra_rest_services.get_facility_info,,Resource Conservation and Recovery Act (RCRA) Facility Enhanced Search Service,Returns either an array of Facilities or an array of Clusters that meet the specified search criteria.
736,etherpad.local,POST,/copyPadWithoutHistory,copyPadWithoutHistoryUsingPOST,,
737,etherpad.local,POST,/createGroupPad,createGroupPadUsingPOST,creates a new pad in this group,
738,etherpad.local,POST,/getAttributePool,getAttributePoolUsingPOST,,
739,etherpad.local,POST,/getChatHead,getChatHeadUsingPOST,returns the chatHead (chat-message) of the pad,
740,etherpad.local,POST,/getRevisionsCount,getRevisionsCountUsingPOST,returns the number of revisions of this pad,
741,etherpad.local,POST,/getStats,getStatsUsingPOST,,
742,etherpad.local,POST,/listAllPads,listAllPadsUsingPOST,list all the pads,
743,etherpad.local,POST,/restoreRevision,restoreRevisionUsingPOST,,
744,europeana.eu,POST,/record/v2/search.json,searchRecordsPost,search for records post,
745,exude-api.herokuapp.com,POST,/exude/{type}/file,filterFileDataStoppings,Filter the stopping words from the provided input file,
746,facecheck.id,POST,/api/info,,"Returns remaining search credits, search engine online status, and number of indexed faces",
747,faceidentity-beta.azurewebsites.net,POST,/authentication/customer/token,authenticateUser,Get Token,
788,fisheye.local,POST,/rest-service-fe/search-v1/reviewsForChangesets/{repository},getReviewsForChangesets,,Retrieve a list of reviews for each given changeset in a given repository.
815,geneea.com,POST,/s1/sentiment,sentimentPost,Performs sentiment analysis on the given document,"<strong>Notes:</strong><br/>Valid JSON cannot contain newline characters. These have to be escaped. (See also <a href=""https://geneea.atlassian.net/wiki/display/IPD/The+Interpretor+API+Public+Documentation#TheInterpretorAPIPublicDocumentation-Interactiveonlinedocumentation"" target=""_blank"">Interpretor documentation</a>)<br/>Fields <code>text</code> and <code>url</code> are mutually exclusive.<br/><strong>Examples:</strong><pre><code>{""text"": ""Hello world!""}</code></pre><pre><code>{""url"": ""https:"
952,gov.bc.ca,POST,/directions.{outputFormat},,"Get the directions, path, distance and travel time between a series of geographic points","Represents the turn-by-turn directions, geometry, distance, and time of the shortest path or fastest path between given start and end points"
953,gov.bc.ca,POST,/distance/betweenPairs.{outputFormat},,Get distance and travel time between each pair of geographic points,Represents the distance and time of the shortest or fastest paths between all pairs of fromPoints and toPoints. The number of fromPoints times the number of toPoints should not exceed 100 or the request will time out.
954,gov.bc.ca,POST,/geomarks/new,,Create a new geomark,Create a new geomark from the geometries read from the 'body' parameter or file.
955,gov.bc.ca,POST,/truck/optimalRoute.{outputFormat},,"Get the path, distance and travel time between a start point and a series of end points which are reordered to minimize total distance or time.","Represents the geometry, distance, and time of the shortest or fastest path between a start point and a series of end points which are reordered to minimize total distance or time."
956,gov.bc.ca,POST,/truck/route.{outputFormat},,"Get the path, distance and travel time between a series of geographic points","Represents the geometry, distance, and time of the shortest or fastest path between given start and end points."
957,graphhopper.com,POST,/cluster,solveClusteringProblem,POST Cluster Endpoint,The Cluster endpoint is used with a POST request towards `https://graphhopper.com/api/1/cluster?key=<your_key>`. The solution will be provided in the JSON response. Please note that for problems that take longer than 10 seconds a bad request error is returned. In this case please use the asynchronous [Batch Cluster Endpoint](#operation/asyncClusteringProblem) instead.
987,handwrytten.com,POST,/cards/uploadCustomLogo,uploadCustomLogo,upload logo or cover image for card,
988,handwrytten.com,POST,/giftCards/view,giftCardDetails,Lists information on gift cards,Returns images and details (and associated denominations) of all gift cards
989,handwrytten.com,POST,/profile/deleteRecipient,deleteRecipient,deletes an existing recipient address,
990,handwrytten.com,POST,/profile/recipientsList,recipientsList,list the addresses in the user's account,
991,handwrytten.com,POST,/templateCategories/list,getTemplateCategoriesAuthorized,List template categories,"Lists the template categories of all users. By passing the optional UID, any custom template categories are also available."
992,handwrytten.com,POST,/templates/delete,deleteTemplate,Deletes a users template,Deletes a template in the User’s Account
1022,ideaconsult.net,POST,/select,solrquery_post,Apache Solr powered search,"POST is more complex to use, but also allows for much for complex and lengthy queries."
1024,idtbeyond.com,POST,/iatu/topups/reports,,Search topups transactions,"Search topups transactions, by date, with client_transaction_id or to_service_number. Use 'client_transaction_id' to search by transaction number, or 'to_service_number' to get transaction status."
1086,jirafe.com,POST,/{siteId}/product,postProduct,Send a product for the given site,
1150,libretranslate.local,POST,/translate,,Translate text from a language to another,
1151,libretranslate.local,POST,/translate_file,,Translate file from a language to another,
1175,ljaero.com,POST,/us/v1/aerodromes/route-query,aerodromes_by_route_us_v1_aerodromes_route_query_post,Retrieve aerodromes found along a route.,"Retrieve aerodromes found along a route. Request body parameters are: * route: [GeoJSON Linestring](https://www.rfc-editor.org/rfc/rfc7946.html#appendix-A) defining the route. Max allowed length is 50 km. Successful requests return a GeoJSON FeatureCollection, with a separate Feature for each Aerodrome found. All Features will include properties for the facility name, ident, type, and operational status."
1176,ljaero.com,POST,/us/v1/airspace/polygon-query,asp_by_poly_us_v1_airspace_polygon_query_post,Retrieve all requested types of airspace located within given GeoJSON Polygon.,"Retrieve selected types of airspace located within given area. Request body parameters are: * poly:  [GeoJSON Polygon](https://www.rfc-editor.org/rfc/rfc7946.html#appendix-A) defining the area. Max allowed area is 1000 km^2. * asptypes:  list of one or more airspace types you wish to retrieve. Allowed values are 'CAS', 'SUA', 'MAA', and 'MTR'. Successful requests return a list of GeoJSON FeatureCollections, one for each Airspace type indicated in the request. Within each feature collection, ther"
1177,ljaero.com,POST,/us/v1/obstacles/distance-query,obstacles_by_distance_us_v1_obstacles_distance_query_post,Retrieve obstacles within given distance of location.,"Retrieve obstacles within given distance of a point. Request body parameters are: * latitude:  WGS84 latitude coordinate of your selected point, in decimal degrees * longitude:  WGS84 longitude coordinate of your selected point, in decimal degrees * distance:  distance in meters (max allowed value is 25000)"
