row_id,provider,method,path,operationId,summary,description
1298,illumidesk.com,DELETE,/v1/teams/{team}/,teams_delete,Delete a team,
1371,isendpro.com,PUT,/subaccount,subaccountEdit,Edit a subaccount,Edit a subaccount
1380,ix-api.net,PATCH,/network-service-configs/{id},network_service_configs_partial_update,,Update parts of an exisiting `network-service-config`.
1385,ix-api.net,PUT,/network-feature-configs/{id},network_feature_configs_update,,Update a network feature configuration
1386,ix-api.net,PUT,/network-service-configs/{id},network_service_configs_update,,Update an exisiting `network-service-config`
1413,jellyfin.local,DELETE,/Videos/ActiveEncodings,StopEncodingProcess,Stops an active encoding.,
1417,jira.local,DELETE,/api/2/role/{id},deleteProjectRole,,Deletes a role. May return 403 in the future
1455,just-eat.co.uk,PUT,/delivery/pools/{deliveryPoolId}/restaurants,,Add restaurants to an existing delivery pool,Add additional restaurants to a delivery pool
1464,just-eat.co.uk,PUT,/restaurants/{tenant}/{restaurantId}/servicetimes,putRestaurantServiceTimes,Create or update service times,Creates or updates the service times (the weekly times at which a restaurant is in service for delivery or collection) for a restaurant
1477,keycloak.local,PUT,/{realm}/roles-by-id/{role-id},,Update the role,
1482,keyserv.solutions,DELETE,/v1/SubscriptionsApi/{serial},SubscriptionsApi_DeleteSubscription,,
1536,learnifier.com,PATCH,/users/{userid},,Updates user information,"Updates a user. All values that have a key defined in the input will be set. So if a value should not be updated omit it totally from the input, otherwise it will be unset."
1537,letmc.com,DELETE,/v2/customer/{shortName}/session,SessionController_Logout,Logout a customer previously logged in via the Login endpoint.,
1538,letmc.com,DELETE,/v3/diary/{shortName}/appointment,DiaryController_DeleteAppointment,Delete an existing appointment using its unique identifier,
1539,letmc.com,PATCH,/v3/diary/{shortName}/appointment/{appointmentID}/cancel,DiaryController_CancelAppointment,Cancel an existing appointment using its unique identifier,
1546,loket.nl,DELETE,/providers/employers/customfields/{customFieldId},DeleteCustomFieldByCustomFieldId,Delete a custom field record,__Activity name :__ DeleteCustomFieldByCustomFieldId Delete an existing custom field record
1552,loket.nl,DELETE,/providers/employers/employees/employments/healthcareinsuranceactconfigurations/{healthcareInsuranceActConfigurationId},DeleteHealthcareInsuranceActConfigurationByHealthcareInsuranceActConfigurationId,Delete a specific Healthcare Insurance Act record,__Activity name:__ DeleteHealthcareInsuranceActConfigurationByHealthcareInsuranceActConfigurationId Delete a Healthcare Insurance Act record for the employment
1553,loket.nl,DELETE,/providers/employers/employees/employments/paymentinformationnonsepa/{paymentInformationNonSepaId},DeletePaymentInformationNonSepaByPaymentInformationNonSepaId,Delete a payment information non-SEPA record,__Activity name :__ DeletePaymentInformationNonSepaByPaymentInformationNonSepaId Delete a payment information non-SEPA record (for an employment)
1570,magento.com,DELETE,/V1/company/{companyId},companyCompanyRepositoryV1DeleteByIdDelete,company/{companyId},Delete a company. Customers belonging to a company are not deleted with this request.
1578,magento.com,PUT,/V1/guest-carts/{cartId},quoteGuestCartManagementV1AssignCustomerPut,guest-carts/{cartId},Assign a specified customer to a specified shopping cart.
1706,motaword.com,DELETE,/continuous_projects/{id},deleteContinuousProject,Delete a continuous project,"Delete an existing continuous project. Your project will be cancelled, and you will still be charged for the amount of translations we have done for you so far."
1735,naviplancentral.com,DELETE,/api/Accounts/{accountId}/SavingsStrategies,Accounts_DeleteSavingsStrategiesByAccountid,,Deletes all savings strategies tied to an account
1742,naviplancentral.com,PUT,/api/Accounts/{accountId}/SavingsStrategies/{id},Accounts_PutSavingsStrategyByAccountidIdSavingsstrategy,,Updates a specific savings strategy
1747,naviplancentral.com,PUT,/api/FactFinders/{factFinderId}/Modules/{id},FactFinderModules_PutByModelFactfinderidId,,Description: The operation updates a Fact Finder Module.<br />               Purpose: Allows for complete replacement of a Fact Finder Module on a Fact Finder.
1750,naviplancentral.com,PUT,/api/RealEstateAssets/{id},RealEstateAssets_PutByIdModel,,Description: The operation updates a Real Estate Asset.<br />               Purpose: Allows for complete replacement of a Real Estate Asset on a Fact Finder.
1751,nbg.gr,DELETE,/account-access-consents/{consentId},,Delete Account Access Consents,Delete Account Access Consents by Consent ID
1786,netlicensing.io,DELETE,/license/{licenseNumber},deleteLicense,Delete License,Delete License by a 'licenseNumber'
1787,netlicensing.io,DELETE,/licensee/{licenseeNumber},deleteLicensee,Delete Licensee,Delete a Licensee by 'number'
1812,nexmo.com,DELETE,/conversations/{conversation_id}/events/{event_id},deleteEvent,Delete an event,
1814,nexmo.com,PATCH,/{api_key}/subaccounts/{subaccount_key},modifySubaccount,Modify a subaccount,Change one or more properties of a subaccount.
1822,nexmo.com,PUT,/users/{user_id},updateUser,Update a user,
1831,nordigen.com,DELETE,/api/v2/agreements/enduser/{id}/,delete EUA by id v2,,Delete an end user agreement
1834,nowpayments.io,PATCH,/v1/subscriptions/plans/{plan-id},updatePlan,Update plan,"This method allows you to add necessary changes to a created plan. They won’t affect users who have already paid; however, the changes will take effect when a new payment is to be made."
1860,openbanking.org.uk,DELETE,/account-access-consents/{ConsentId},DeleteAccountAccessConsentsConsentId,Delete Account Access Consents,
1863,openbankingproject.ch,DELETE,/v1/signing-baskets/{basketId},deleteSigningBasket,Delete the signing basket,"Delete the signing basket structure as long as no (partial) authorisation has yet been applied. The undlerying transactions are not affected by this deletion. Remark: The signing basket as such is not deletable after a first (partial) authorisation has been applied. Nevertheless, single transactions might be cancelled on an individual basis on the XS2A interface."
1870,openchannel.io,DELETE,/permission/apps/{appId},,Removes permission that allows the app to access this user's data,
1876,openchannel.io,PATCH,/developers/{developerId},,Updates the developer fields,
1884,opensuse.org,DELETE,/attribute/{namespace}/_meta,,Delete an attribute namespace and all attributes below.,Delete an attribute namespace and all attributes below. This operation is the same as the one defined with [DELETE /attribute/{namespace}](#/Attributes/delete_attribute__namespace_).
1885,opensuse.org,DELETE,/attribute/{namespace}/{attribute_name},,Delete an attribute and all its values in projects or packages.,Delete an attribute and all its values in projects or packages. This operation is the same as the one defined with [DELETE /attribute/{namespace}/{attribute_name}/_meta](#/Attributes/delete_attribute__namespace___attribute_name___meta)
1886,opensuse.org,DELETE,/attribute/{namespace}/{attribute_name}/_meta,,Delete an attribute and all its values in projects or packages.,Delete an attribute and all its values in projects or packages. This operation is the same as the one defined with [DELETE /attribute/{namespace}/{attribute_name}](#/Attributes/delete_attribute__namespace___attribute_name_)
1887,opensuse.org,DELETE,/distributions/{distribution_id},,Delete a distribution.,Delete a distribution. This is only for admins.
1891,opensuse.org,DELETE,/request/{id},,Delete a given request.,Delete a given request.
1893,opensuse.org,PUT,/build/{project_name}/{repository_name}/{architecture_name}/{package_name}/{file_name},putBuildProjectRepositoryArchitecturePackageFile,Update a specific artifact file contents,"Given a project, repository, architecture and package, update the given file's content. This is for Admins only."
1894,opensuse.org,PUT,/configuration,,Update the configuration of this Open Build Service instance,Update the configuration of this Open Build Service instance. This is for admins only.
1897,opensuse.org,PUT,/person/{login},,Update person,
1898,opensuse.org,PUT,/request/{id},,Modify a given request.,Modify a given request. **NOTE:** Certain parts of a request can only be changed by admins.
1915,orthanc-server.com,PUT,/peers/{id},,Update Orthanc peer,"Define a new Orthanc peer, or update an existing one. This change is permanent iff. `OrthancPeersInDatabase` is `true`, otherwise it is lost at the next restart of Orthanc."
1955,ote-godaddy.com,DELETE,/v1/domains/{domain},cancel,Cancel a purchased domain,
1956,ote-godaddy.com,DELETE,/v1/domains/{domain}/privacy,cancelPrivacy,Submit a privacy cancellation request for the given domain,
1959,ote-godaddy.com,DELETE,/v1/subscriptions/{subscriptionId},cancel,Cancel the specified Subscription,
1960,ote-godaddy.com,DELETE,/v2/customers/{customerId}/domains/{domain}/actions/{type},,Cancel the most recent user action for the specified domain,
1961,ote-godaddy.com,DELETE,/v2/customers/{customerId}/domains/forwards/{fqdn},domainsForwardsDelete,Submit a forwarding cancellation request for the given fqdn,<strong>Notes:</strong><ul><li>**shopperId** is **not the same** as **customerId**.  **shopperId** is a number of max length 10 digits (*ex:* 1234567890) whereas **customerId** is a UUIDv4 (*ex:* 295e3bc3-b3b9-4d95-aae5-ede41a994d13)</li></ul>
1969,ote-godaddy.com,PUT,/v2/customers/{customerId}/domains/forwards/{fqdn},domainsForwardsPut,Modify the forwarding information for the given fqdn,<strong>Notes:</strong><ul><li>**shopperId** is **not the same** as **customerId**.  **shopperId** is a number of max length 10 digits (*ex:* 1234567890) whereas **customerId** is a UUIDv4 (*ex:* 295e3bc3-b3b9-4d95-aae5-ede41a994d13)</li></ul>
1977,pay1.de,PUT,/v1/payment-links/{linkId},updatePaymentLink,Update a payment link.,
1981,paylocity.com,PUT,/v2/companies/{companyId}/employees/{employeeId}/benefitSetup,Update or add employee benefit setup,Add/update employee's benefit setup,Sends new or updated employee benefit setup information directly to Web Pay.
1984,paylocity.com,PUT,/v2/companies/{companyId}/employees/{employeeId}/primaryStateTax,Add or update primary state tax,Add/update primary state tax,Sends new or updated employee primary state tax information directly to Web Pay.
1989,payrun.io,DELETE,/Employer/{EmployerId}/SubContractor/{SubContractorId},DeleteSubContractor,Delete an sub contractor,Delete the specified sub contractor
2003,pdfgeneratorapi.com,DELETE,/workspaces/workspaceId,deleteWorkspace,Delete workspace,Deletes the workspace
2010,personio.de,DELETE,/company/time-offs/{id},,,This endpoint is responsible for deleting absence period data for the company employees.
2011,personio.de,PATCH,/company/attendances/{id},,,"This endpoint is responsible for updating attendance data for the company employees. Attributes are not required and if not specified, the current value will be used. It is not possible to change the employee id."
2029,postmarkapp.com,DELETE,/domains/{domainid},deleteDomain,Delete a Domain,
2043,powerdns.local,DELETE,/servers/{server_id}/zones/{zone_id},deleteZone,"Deletes this zone, all attached metadata and rrsets.",
2044,powerdns.local,DELETE,/servers/{server_id}/zones/{zone_id}/cryptokeys/{cryptokey_id},deleteCryptokey,This method deletes a key specified by cryptokey_id.,
2045,powerdns.local,DELETE,/servers/{server_id}/zones/{zone_id}/metadata/{metadata_kind},deleteMetadata,Delete all items of a single kind of domain metadata.,
2046,powerdns.local,PATCH,/servers/{server_id}/zones/{zone_id},patchZone,Creates/modifies/deletes RRsets present in the payload and their comments. Returns 204 No Content on success.,
2047,powerdns.local,PUT,/servers/{server_id}/cache/flush,cacheFlushByName,Flush a cache-entry by name,
2053,powerdns.local,PUT,/servers/{server_id}/zones/{zone_id}/rectify,rectifyZone,Rectify the zone data.,This does not take into account the API-RECTIFY metadata. Fails on slave zones and zones that do not have DNSSEC.
2141,redirection.io,DELETE,/organizations/{id},deleteOrganizationItem,Removes the Organization resource.,
2177,ritc.io,DELETE,/users/{user_id}/rules/{rule_id},removeAppUserFromRule,,Remove a rule user
2323,signl4.com,PUT,/users/{userId}/profile,,Updates user profile of an user,
2342,slicebox.local,DELETE,/boxes/outgoing/{id},,,delete an outgoing transaction. This will stop ongoing transactions.
2363,smart-me.com,PUT,/api/AccessToken,AccessToken_Put,Creates a Access Token to write on a Card (e.g. NFC),Creates a Access Token to write on a Card (e.g. NFC)
2366,snyk.io,DELETE,/org/{orgId}/project/{projectId},Delete a project,Delete a project,
2380,soundcloud.com,DELETE,/likes/tracks/{track_id},,Unlikes a track.,
2381,soundcloud.com,DELETE,/me/followings/{user_id},,Deletes a user who is followed by the authenticated user.,
2383,soundcloud.com,DELETE,/reposts/tracks/{track_id},,Removes a repost on a track as the authenticated user,
2403,spotify.com,PUT,/playlists/{playlist_id}/followers,follow-playlist,Follow Playlist,Add the current user as a follower of a playlist.
2419,squareup.com,PUT,/v2/subscriptions/{subscription_id},UpdateSubscription,UpdateSubscription,"Updates a subscription. You can set, modify, and clear the `subscription` field values."
2421,squareup.com,PUT,/v2/team-members/{team_member_id}/wage-setting,UpdateWageSetting,UpdateWageSetting,"Creates or updates a `WageSetting` object. The object is created if a `WageSetting` with the specified `team_member_id` does not exist. Otherwise, it fully replaces the `WageSetting` object for the team member. The `WageSetting` is returned on a successful update. Learn about [Troubleshooting the Team API](https://developer.squareup.com/docs/team/troubleshooting#create-or-update-a-wage-setting)."
2439,stream-io-api.com,PATCH,/channels/{type}/{id},UpdateChannelPartial,Partially update channel,Updates certain fields of the channel
2473,swaggerhub.com,DELETE,/domains/{owner}/{domain}/{version}/comments/{comment},deleteDomainCommentV2,Delete a comment,
2500,telnyx.com,PATCH,/whatsapp_messages/{message_id},markMessageAsRead,Mark Message As Read,Mark a message as read.
2501,telnyx.com,PUT,/actions/network_preferences/sim_cards,BulkSIMCardNetworkPreferences,Bulk Network Preferences for SIM cards,"This API allows dispatching the same operation described for the PUT sim_cards/:sim_card_id/network_preferences API for multiple SIM cards at once.<br/><br/> Although, a SIM card network preference may fail individually under any validation triggered as a consequence of its state. For example, a SIM can't have an in-progress OTA update for applying a Network Preference, so they'll fail when requested in this API. In that scenario, the specific error will be present in the response along with the"
2573,trashnothing.com,PUT,/posts/{post_id}/promise,promise_post,Promise an offer post,Mark an offer by the current user as promised to someone. This helps people viewing the post know that the items being offered may soon be given away as long as the person who was promised the items picks them up.
2627,twinehealth.com,PATCH,/calendar_event/{id},updateCalendarEvent,Update a calendar event,"Update a calendar event for a patient. Attribute `all_day` must be true and `end_at` cannot be specified for `plan-check-in` event type. To mark a calendar event as 'completed', set `completed_at` and `completed_by` to desired values.  To mark a completed calendar event as 'not completed', set `completed_at` and `completed_by` to `null`. Attendees can be added or removed, but response status cannot be updated. Use the calendar event response api for response status updates instead."
2630,twinehealth.com,PUT,/patient,upsertPatient,Upsert patient,Create a new patient or update an existing patient
2634,twitter.com,DELETE,/2/users/{id}/followed_lists/{list_id},listUserUnfollow,Unfollow a List,Causes a User to unfollow a List.
2637,twitter.com,DELETE,/2/users/{id}/retweets/{source_tweet_id},usersIdUnretweets,Causes the User (in the path) to unretweet the specified Tweet,Causes the User (in the path) to unretweet the specified Tweet. The User must match the User context authorizing the request
2641,tyk.com,DELETE,/tyk/oauth/clients/{apiId}/{clientId},,,Delete the OAuth client
2642,tyk.com,DELETE,/tyk/oauth/refresh/{keyId},,,Invalidate a refresh token
2663,unicourt.com,PUT,/caseUpdate,updateCase,Add Case Update for the requested Case Id.,Request case updates for the specified case.
2671,velopayments.com,DELETE,/v3/payouts/{payoutId}/schedule,deschedulePayout,Deschedule a payout,Remove the schedule for a scheduled payout
2684,victorops.com,DELETE,/api-public/v1/overrides/{publicId},,Deletes a scheduled override,Deletes a scheduled override This API may be called a maximum of 60 times per minute.
2689,victorops.com,DELETE,/api-public/v1/user/{user}/contact-methods/devices/{contactId},,Delete a contact device for a user,Delete a contact device for a user This API may be called a maximum of 60 times per minute.
2727,visagecloud.com,PATCH,/rest/v1.1/stream/stop,stopStreamUsingPATCH,Stop existing stream,
2763,vocadb.net,DELETE,/api/albums/comments/{commentId},,,
2768,vocadb.net,DELETE,/api/releaseEvents/{id},,,
2769,vocadb.net,DELETE,/api/releaseEventSeries/{id},,,
2771,vocadb.net,DELETE,/api/songLists/comments/{commentId},,,
2772,vocadb.net,DELETE,/api/songs/{id},,,
2774,vocadb.net,DELETE,/api/tags/comments/{commentId},,,
2777,vocadb.net,DELETE,/api/users/profileComments/{commentId},,,
2810,walletobjects.googleapis.com,PUT,/walletobjects/v1/flightObject/{resourceId},walletobjects.flightobject.update,,Updates the flight object referenced by the given object ID.
2812,walletobjects.googleapis.com,PUT,/walletobjects/v1/giftCardObject/{resourceId},walletobjects.giftcardobject.update,,Updates the gift card object referenced by the given object ID.
2857,whapi.com,DELETE,/tickets/{tgt},logOut,Log out a customer.,Logs out a customer.
2871,whatsapp.local,PUT,/messages/{MessageID},MarkMessageAsRead,Mark-Message-As-Read,
2873,windows.net,DELETE,/{tenantID}/applications/{applicationObjectId},Applications_Delete,,Delete an application.
2883,windows.net,DELETE,/pools/{poolId}/nodes/{nodeId}/users/{userName},ComputeNode_DeleteUser,Deletes a user account from the specified compute node.,You can delete a user account to a node only when it is in the idle or running state.
2885,windows.net,PATCH,/{tenantID}/applications/{applicationObjectId}/keyCredentials,Applications_UpdateKeyCredentials,,Update the keyCredentials associated with an application.
2886,windows.net,PATCH,/{tenantID}/servicePrincipals/{objectId}/passwordCredentials,ServicePrincipals_UpdatePasswordCredentials,,Updates the passwordCredentials associated with a service principal.
2936,xtrf.eu,PUT,/jobs/{jobId}/dates,updateDates,Updates dates of a given job.,Updates dates of a given job.
