row_id,provider,method,path,operationId,summary,description
r2683,jira,PUT,/rest/api/2/issuesecurityschemes/{schemeId}/level,addSecurityLevel,Add issue security levels,"Adds levels and levels' members to the issue security scheme. You can add up to 100 levels per request.

**[Permissions](#permissions) required:** *Administer Jira* [global permission](https://confluence.atlassian.com/x/x4dKLg)."
r2224,digitalocean,GET,/v2/vector-databases,vectorDatabases_list,List All Vector Databases,"To list all of the vector databases on your account, send a GET request to `/v2/vector-databases`. Use the `page` and `per_page` query parameters to paginate the results. The response body contains a `vector_dbs` array of vector database objects and a `total` field with the overall count."
r1671,spotify,GET,/audiobooks/{id}/chapters,get-audiobook-chapters,Get Audiobook Chapters,"Get Spotify catalog information about an audiobook's chapters. Audiobooks are only available within the US, UK, Canada, Ireland, New Zealand and Australia markets."
r3923,intercom,DELETE,/contacts/{contact_id}/subscriptions/{subscription_id},detachSubscriptionTypeToContact,Remove subscription from a contact,You can remove a specific subscription from a contact. This will return a subscription type model for the subscription type that was removed from the contact.
r2794,jira,POST,/rest/api/2/project,createProject,Create project,"Creates a project based on a project type template, as shown in the following table:

| Project Type Key | Project Template Key |  
|--|--|  
| `business` | `com.atlassian.jira-core-project-templates:jira-core-simplified-content-management`, `com.atlassian.jira-core-project-templates:jira-core-simplified-document-approval`, `com.atlassian.jira-core-project-templates:jira-core-simplified-lead-tracking`, `com.atlassian.jira-core-project-templates:jira-core-simplified-process-control`, `com.atlassian.jira-core-project-templates:jira-core-simplified-procurement`, `com.atlassian.jira-core-project-templates:jira-core-simplified-project-management`, `com.atlassian.jira-core-project-templates:jira-core-simplified-recruitment`, `com.atlassian.jira-core-project-templates:jira-core-simplified-task-tracking` |  
| `service_desk` | `com.atlassian.servicedesk:simplified-it-service-management`, `com.atlassian.servicedesk:simplified-external-service-desk`, `com.atlassian.servicedesk:simplified-hr-service-desk`, `com.atlassian.servicedesk:simplified-facilities-service-desk`, `com.atlassian.servicedesk:simplified-legal-service-desk`, `com.atlassian.servicedesk:simplified-analytics-service-desk`, `com.atlassian.servicedesk:simplified-marketing-service-desk`, `com.atlassian.servicedesk:simplified-design-service-desk`, `com.atlassian.servicedesk:simplified-sales-service-desk`, `com.atlassian.servicedesk:simplified-finance-service-desk`, `com.atlassian.servicedesk:company-managed-blank-service-project`, `com.atlassian.servicedesk:company-managed-general-service-project`, `com.atlassian.servicedesk:team-managed-general-service-project`, `com.atlassian.servicedesk:next-gen-it-service-desk`, `com.atlassian.servicedesk:next-gen-hr-service-desk`, `com.atlassian.servicedesk:next-gen-legal-service-desk`, `com.atlassian.servicedesk:next-gen-marketing-service-desk`, `com.atlassian.servicedesk:next-gen-facilities-service-desk`, `com.atlassian.servicedesk:next-gen-analytics-service-desk`, `com.atlassian.servicedesk:next-gen-finance-service-desk`, `com.atlassian.servicedesk:next-gen-design-service-desk`, `com.atlassian.servicedesk:next-gen-sales-service-desk` |  
| `software` | `com.pyxis.greenhopper.jira:gh-simplified-agility-kanban`, `com.pyxis.greenhopper.jira:gh-simplified-agility-scrum`, `com.pyxis.greenhopper.jira:gh-simplified-basic`, `com.pyxis.greenhopper.jira:gh-simplified-kanban-classic`, `com.pyxis.greenhopper.jira:gh-simplified-scrum-classic` |  
| `customer_service` | `com.atlassian.jcs:customer-service-management` |  
The project types are available according to the installed Jira features as follows:

 *  Jira Core, the default, enables `business` projects.
 *  Jira Service Management enables `service_desk` projects.
 *  Jira Software enables `software` projects.

To determine which features are installed, go to **Jira settings** > **Apps** > **Manage apps** and review the System Apps list. To add Jira Software or Jira Service Management into a JIRA instance, use **Jira settings** > **Apps** > **Finding new apps**. For more information, see [ Managing add-ons](https://confluence.atlassian.com/x/S31NLg).

**[Permissions](#permissions) required:** *Administer Jira* [global permission](https://confluence.atlassian.com/x/x4dKLg)."
r1101,square,PUT,/v2/labor/scheduled-shifts/{id},UpdateScheduledShift,UpdateScheduledShift,"Updates the draft shift details for a scheduled shift. This endpoint supports
sparse updates, so only new, changed, or removed fields are required in the request.
You must publish the shift to make updates public.

You can make the following updates to `draft_shift_details`:
- Change the `location_id`, `job_id`, `start_at`, and `end_at` fields.
- Add, change, or clear the `team_member_id` and `notes` fields. To clear these fields,
set the value to null.
- Change the `is_deleted` field. To delete a scheduled shift, set `is_deleted` to true
and then publish the shift."
r2783,jira,PUT,/rest/api/2/priority/{id},updatePriority,Update priority,"Updates an issue priority.

At least one request body parameter must be defined.

**Deprecation notice:** The `iconUrl` parameter was sunset on 16th Mar 2025, and replaced with `avatarId`. See [CHANGE-1525](https://developer.atlassian.com/changelog/#CHANGE-1525).

**[Permissions](#permissions) required:** *Administer Jira* [global permission](https://confluence.atlassian.com/x/x4dKLg)."
r1154,square,GET,/v2/merchants/custom-attribute-definitions,ListMerchantCustomAttributeDefinitions,ListMerchantCustomAttributeDefinitions,"Lists the merchant-related [custom attribute definitions](entity:CustomAttributeDefinition) that belong to a Square seller account.
When all response pages are retrieved, the results include all custom attribute definitions
that are visible to the requesting application, including those that are created by other
applications and set to `VISIBILITY_READ_ONLY` or `VISIBILITY_READ_WRITE_VALUES`."
r3043,jira,PUT,/rest/forge/1/app/properties/{propertyKey},putForgeAppProperty,Set app property (Forge),"Sets the value of a Forge app's property.
These values can be retrieved in [Jira expressions](/cloud/jira/platform/jira-expressions/)
through the `app` [context variable](/cloud/jira/platform/jira-expressions/#context-variables).
They are also available in [entity property display conditions](/platform/forge/manifest-reference/display-conditions/entity-property-conditions/).

For other use cases, use the [Storage API](/platform/forge/runtime-reference/storage-api/).

The value of the request body must be a [valid](http://tools.ietf.org/html/rfc4627), non-empty JSON blob. The maximum length is 32768 characters.

**[Permissions](#permissions) required:** Only Forge apps can make this request. This API can only be accessed using **[asApp()](https://developer.atlassian.com/platform/forge/apis-reference/fetch-api-product.requestjira/#method-signature)** requests from Forge.

The new `write:app-data:jira` OAuth scope is 100% optional now, and not using it won't break your app. However, we recommend adding it to your app's scope list because we will eventually make it mandatory."
r2376,digitalocean,PUT,/v2/gen-ai/models/routers/{uuid},genai_update_model_router,Update a Model Router,"To update a model router, send a PUT request to `/v2/gen-ai/models/routers/{uuid}`."
r2792,jira,GET,/rest/api/2/priorityscheme/{schemeId}/projects,getProjectsByPriorityScheme,Get projects by priority scheme,"Returns a [paginated](#pagination) list of projects by scheme.

**[Permissions](#permissions) required:** *Administer Jira* [global permission](https://confluence.atlassian.com/x/x4dKLg)."
r1152,square,POST,/v2/loyalty/rewards/{reward_id}/redeem,RedeemLoyaltyReward,RedeemLoyaltyReward,"Redeems a loyalty reward.

The endpoint sets the reward to the `REDEEMED` terminal state.

If you are using your own order processing system (not using the
Orders API), you call this endpoint after the buyer paid for the
purchase.

After the reward reaches the terminal state, it cannot be deleted.
In other words, points used for the reward cannot be returned
to the account."
r1936,digitalocean,GET,/v2/droplets/{droplet_id}/kernels,droplets_list_kernels,List All Available Kernels for a Droplet,"To retrieve a list of all kernels available to a Droplet, send a GET request
to `/v2/droplets/$DROPLET_ID/kernels`

The response will be a JSON object that has a key called `kernels`. This will
be set to an array of `kernel` objects, each of which contain the standard
`kernel` attributes."
r0756,openai,POST,/organization/spend_alerts/{alert_id},update-organization-spend-alert,Update organization spend alert,Updates an organization spend alert.
r0480,stripe,GET,/v1/terminal/locations/{location},GetTerminalLocationsLocation,Retrieve a Location,<p>Retrieves a <code>Location</code> object.</p>
r3248,mailchimp,GET,/templates/{template_id},getTemplatesId,Get template info,Get information about a specific template.
r0804,openai,POST,/threads/runs,createThreadAndRun,Create thread and run,Create a thread and run it in one request.
r4050,intercom,GET,/brands/{id},retrieveBrand,Retrieve a brand,Fetches a specific brand by its unique identifier
r2096,digitalocean,GET,/v2/monitoring/sinks/destinations,monitoring_list_destinations,List Logging Destinations,"To list all logging destinations, send a GET request to `/v2/monitoring/sinks/destinations`."
r1520,paypal,POST,/v2/payments/authorizations/{authorization_id}/reauthorize,authorizations.reauthorize,Reauthorize authorized payment,"Reauthorizes an authorized PayPal account payment, by ID. To ensure that funds are still available, reauthorize a payment after its initial three-day honor period expires. Within the 29-day authorization period, you can issue multiple re-authorizations after the honor period expires.<br/><br/>If 30 days have transpired since the date of the original authorization, you must create an authorized payment instead of reauthorizing the original authorized payment.<br/><br/>A reauthorized payment itself has a new honor period of three days.<br/><br/>You can reauthorize an authorized payment from 4 to 29 days after the 3-day honor period. The allowed amount depends on context and geography, for example in US it is up to 115% of the original authorized amount, not to exceed an increase of $75 USD.<br/><br/>Supports only the `amount` request parameter."
r4155,figma,POST,/v1/developer_logs,getDeveloperLogs,Get developer logs,Returns a list of developer log entries for REST API and MCP server requests made within the organization. This endpoint requires a plan access token with the `org:developer_log_read` scope.
r1575,meta-whatsapp,POST,/{Version}/{Phone-Number-ID}/request_code,requestVerificationCode,Request Phone Number Verification Code,"Request a verification code for a WhatsApp Business phone number via SMS or voice call.
This is the first step in the phone number verification process.


**Use Cases:**
- Initial verification of newly added phone numbers
- Re-verification when phone number status requires it
- Switching between SMS and voice verification methods

**Rate Limiting:**
Standard Graph API rate limits apply. Additional rate limiting may be enforced
for verification code requests to prevent abuse.

**Security:**
Verification codes are sent only to the registered phone number and expire
after a short time period. Multiple failed attempts may result in temporary blocking."
r2111,digitalocean,GET,/v2/nfs/snapshots/{nfs_snapshot_id},nfs_get_snapshot,Get an NFS snapshot by ID,"To get an NFS snapshot, send a GET request to `/v2/nfs/snapshots/{nfs_snapshot_id}?region=${region}`.

A successful request will return the NFS snapshot."
r1215,square,PUT,/v2/subscriptions/{subscription_id},UpdateSubscription,UpdateSubscription,"Updates a subscription by modifying or clearing `subscription` field values.
To clear a field, set its value to `null`."
r0599,openai,DELETE,/assistants/{assistant_id},deleteAssistant,Delete assistant,Delete an assistant.
r2432,digitalocean,POST,/v1/batches,inference_create_batch,Create a Batch Inference Job,"Submits a batch job against a previously uploaded JSONL input file. The upload must have completed before this call; otherwise the request is rejected.

Supply a unique `request_id` to make the submission idempotent — retries with the same value return the existing job. When `provider` is `openai`, the `url` on each JSONL line must match `endpoint`."
r0901,openai,POST,/agents/environments/templates/{environment_template_id},updateAgentEnvironmentTemplate,Update an agent environment template,Updates reusable environment configuration without returning confidential values. See [reusing a hosted setup](https://developers.openai.com/api/docs/guides/agents-api/tools#reuse-a-hosted-plugin-setup).
r1790,digitalocean,GET,/v2/apps/{app_id}/jobs/{job_name}/invocations/{job_invocation_id}/logs,apps_get_job_invocation_logs,Retrieve Job Invocation Logs,"Retrieve the logs of a past, in-progress, or active deployment. If a component name is specified, the logs will be limited to only that component. If deployment is omitted the active deployment will be selected (if available). The response will include links to either real-time logs of an in-progress or active deployment or archived logs of a past deployment."
r1274,zoom,POST,/accounts,accountCreate,Create a sub account,Create a sub account under the master account. <aside>Your account must be a master account and have this privilege to create sub account. Zoom only assigns this privilege to trusted partners. The created user will not receive a confirmation email.</aside>.
r0551,stripe,GET,/v1/transfers/{id}/reversals,GetTransfersIdReversals,List all reversals,"<p>You can see a list of the reversals belonging to a specific transfer. Note that the 10 most recent reversals are always available by default on the transfer object. If you need more than those 10, you can use this API method and the <code>limit</code> and <code>starting_after</code> parameters to page through additional reversals.</p>"
r2166,digitalocean,GET,/v2/registry/docker-credentials,registry_get_dockerCredentials,Get Docker Credentials for Container Registry,"**Note: This endpoint is deprecated. Please use the `/v2/registries` endpoint instead.**

In order to access your container registry with the Docker client or from a
Kubernetes cluster, you will need to configure authentication. The necessary
JSON configuration can be retrieved by sending a GET request to
`/v2/registry/docker-credentials`.

The response will be in the format of a Docker `config.json` file. To use the
config in your Kubernetes cluster, create a Secret with:

    kubectl create secret generic docr \
      --from-file=.dockerconfigjson=config.json \
      --type=kubernetes.io/dockerconfigjson

By default, the returned credentials have read-only access to your registry
and cannot be used to push images. This is appropriate for most Kubernetes
clusters. To retrieve read/write credentials, suitable for use with the Docker
client or in a CI system, read_write may be provided as query parameter. For
example: `/v2/registry/docker-credentials?read_write=true`

By default, the returned credentials will not expire. To retrieve credentials
with an expiry set, expiry_seconds may be provided as a query parameter. For
example: `/v2/registry/docker-credentials?expiry_seconds=3600` will return
credentials that expire after one hour."
r2436,jira,GET,/rest/api/2/announcementBanner,getBanner,Get announcement banner configuration,"Returns the current announcement banner configuration.

**[Permissions](#permissions) required:** *Administer Jira* [global permission](https://confluence.atlassian.com/x/x4dKLg)."
r3076,mailchimp,GET,/automations/{workflow_id}/removed-subscribers,getAutomationsIdRemovedSubscribers,List subscribers removed from workflow,Get information about subscribers who were removed from a classic automation workflow.
r2542,jira,POST,/rest/api/2/field/{fieldId}/context/{contextId}/project/remove,removeCustomFieldContextFromProjects,Remove custom field context from projects,"Removes a custom field context from projects.

A custom field context without any projects applies to all projects. Removing all projects from a custom field context would result in it applying to all projects.

If any project in the request is not assigned to the context, or the operation would result in two global contexts for the field, the operation fails.

**[Permissions](#permissions) required:** *Administer Jira* [global permission](https://confluence.atlassian.com/x/x4dKLg)."
r2863,jira,DELETE,/rest/api/2/resolution/{id},deleteResolution,Delete resolution,"Deletes an issue resolution.

This operation is [asynchronous](#async). Follow the `location` link in the response to determine the status of the task and use [Get task](#api-rest-api-2-task-taskId-get) to obtain subsequent updates.

**[Permissions](#permissions) required:** *Administer Jira* [global permission](https://confluence.atlassian.com/x/x4dKLg)."
r2104,digitalocean,DELETE,/v2/monitoring/sinks/{sink_uuid},monitoring_delete_sink,Delete Sink,"To delete a sink, send a DELETE request to `/v2/monitoring/sinks/${sink_uuid}`."
r3195,mailchimp,POST,/lists/{list_id}/merge-fields,postListsIdMergeFields,Add merge field,Add a new merge field for a specific audience.
r3524,asana,POST,/tasks/{task_gid}/setParent,setParentForTask,Set the parent of a task,"<b>Required scope: </b><code>tasks:write</code>

Updates the parent of a given task. This endpoint can be used to make a task a subtask of another task, or to remove its existing parent.
When using `insert_before` and `insert_after`, at most one of those two options can be specified, and they must already be subtasks of the parent.
Returns the complete, updated record of the affected [task](/reference/tasks#/task)."
r2439,jira,POST,/rest/api/2/app/field/value,updateMultipleCustomFieldValues,Update custom fields,"Updates the value of one or more custom fields on one or more issues. Combinations of custom field and issue should be unique within the request.

Apps can only perform this operation on [custom fields](https://developer.atlassian.com/platform/forge/manifest-reference/modules/jira-custom-field/) and [custom field types](https://developer.atlassian.com/platform/forge/manifest-reference/modules/jira-custom-field-type/) declared in their own manifests.

**[Permissions](#permissions) required:** Only the app that owns the custom field or custom field type can update its values with this operation.

The new `write:app-data:jira` OAuth scope is 100% optional now, and not using it won't break your app. However, we recommend adding it to your app's scope list because we will eventually make it mandatory."
r3292,mailchimp,GET,/ecommerce/stores/{store_id}/orders/{order_id}/lines/{line_id},getEcommerceStoresIdOrdersIdLinesId,Get order line item,Get information about a specific order line item.
r0731,openai,GET,/organization/projects/{project_id}/rate_limits,list-project-rate-limits,List project rate limits,Returns the rate limits per model for a project.
r1995,digitalocean,GET,/v2/kubernetes/clusters,kubernetes_list_clusters,List All Kubernetes Clusters,"To list all of the Kubernetes clusters on your account, send a GET request
to `/v2/kubernetes/clusters`."
r3757,datadog,POST,/api/v1/synthetics/tests/api,CreateSyntheticsAPITest,Create an API test,Create a Synthetic API test.
r2353,digitalocean,GET,/v2/gen-ai/model_evaluation_presets,genai_list_model_evaluation_presets,List Model Evaluation Presets,"To list all saved model evaluation presets, send a GET request to `/v2/genai/model_evaluation_presets`."
r1866,digitalocean,GET,/v2/databases/{database_cluster_uuid}/pools/{pool_name},databases_get_connectionPool,Retrieve Existing Connection Pool (PostgreSQL),"To show information about an existing connection pool for a PostgreSQL database cluster, send a GET request to `/v2/databases/$DATABASE_ID/pools/$POOL_NAME`.
The response will be a JSON object with a `pool` key."
r0763,openai,GET,/organization/usage/file_search_calls,usage-file-search-calls,File search calls,Get file search calls usage details for the organization.
r3184,mailchimp,POST,/lists/{list_id}/members/{subscriber_hash}/tags,postListMemberTags,Add or remove member tags,"Add or remove tags from a list member. If a tag that does not exist is passed in and set as 'active', a new tag will be created."
r2732,jira,GET,/rest/api/2/license/approximateLicenseCount,getApproximateLicenseCount,Get approximate license count,"Returns the approximate number of user accounts across all Jira licenses. Note that this information is cached with a 7-day lifecycle and could be stale at the time of call.

**[Permissions](#permissions) required:** *Administer Jira* [global permission](https://confluence.atlassian.com/x/x4dKLg)."
r0534,stripe,POST,/v1/test_helpers/treasury/outbound_payments/{id}/post,PostTestHelpersTreasuryOutboundPaymentsIdPost,Test mode: Post an OutboundPayment,<p>Transitions a test mode created OutboundPayment to the <code>posted</code> status. The OutboundPayment must already be in the <code>processing</code> state.</p>
r3870,intercom,GET,/away_status_reasons,listAwayStatusReasons,List all away status reasons,"Returns a list of all away status reasons configured for the workspace, including deleted ones."
r1732,spotify,GET,/audio-features/{id},get-audio-features,Get Track's Audio Features,"Get audio feature information for a single track identified by its unique
Spotify ID."
r2272,digitalocean,DELETE,/v2/uptime/checks/{check_id},uptime_delete_check,Delete a Check,"To delete an Uptime check, send a DELETE request to `/v2/uptime/checks/$CHECK_ID`. A 204 status
code with no body will be returned in response to a successful request.


Deleting a check will also delete alerts associated with the check."
r1087,square,DELETE,/v2/invoices/{invoice_id}/attachments/{attachment_id},DeleteInvoiceAttachment,DeleteInvoiceAttachment,"Removes an attachment from an invoice and permanently deletes the file. Attachments can be removed only
from invoices in the `DRAFT`, `SCHEDULED`, `UNPAID`, or `PARTIALLY_PAID` state."
r1436,paypal,GET,/v1/billing/subscriptions/{id},subscriptions.get,Show subscription details,"Shows details for a subscription, by ID."
r2636,jira,DELETE,/rest/api/2/issue/{issueIdOrKey}/properties/{propertyKey},deleteIssueProperty,Delete issue property,"Deletes an issue's property.

This operation can be accessed anonymously.

**[Permissions](#permissions) required:**

 *  *Browse projects* and *Edit issues* [project permissions](https://confluence.atlassian.com/x/yodKLg) for the project containing the issue.
 *  If [issue-level security](https://confluence.atlassian.com/x/J4lKLg) is configured, issue-level security permission to view the issue."
r3859,intercom,GET,/articles/{article_id},retrieveArticle,Retrieve an article,You can fetch the details of a single article by making a GET request to `https://api.intercom.io/articles/<id>`.
r1834,digitalocean,PATCH,/v2/databases/{database_cluster_uuid}/config,databases_patch_config,Update the Database Configuration for an Existing Database,"To update the configuration for an existing database cluster, send a PATCH request to
`/v2/databases/$DATABASE_ID/config`."
r1170,square,GET,/v2/online-checkout/payment-links,ListPaymentLinks,ListPaymentLinks,Lists all payment links.
r2709,jira,DELETE,/rest/api/2/issuetypescheme/{issueTypeSchemeId}/issuetype/{issueTypeId},removeIssueTypeFromIssueTypeScheme,Remove issue type from issue type scheme,"Removes an issue type from an issue type scheme.

This operation cannot remove:

 *  any issue type used by issues.
 *  any issue types from the default issue type scheme.
 *  the last standard issue type from an issue type scheme.

**[Permissions](#permissions) required:** *Administer Jira* [global permission](https://confluence.atlassian.com/x/x4dKLg)."
r4086,canva,POST,/v1/designs,createDesign,,"Creates a new Canva design. To create a new design, you can:

- Use a preset design type.
- Set height and width dimensions for a custom design.

  NOTE: Custom designs can have a maximum area of 25,000,000 pixels squared (for example, 5000 × 5000 pixels). Each dimension can be between 40 and 8000 pixels, but the total area must stay within this limit.
- Create a copy of an existing design (currently a [preview feature](https://www.canva.dev/docs/connect/#preview-apis)).
- Create a new design from a brand template (currently a [preview feature](https://www.canva.dev/docs/connect/#preview-apis)).

For preset and custom designs, you can also provide the `asset_id` of an asset in the user's [projects](https://www.canva.com/help/find-designs-and-folders/) to add to the new design. Currently, this only supports image assets. To list the assets in a folder in the user's projects, use the [List folder items API](https://www.canva.dev/docs/connect/api-reference/folders/list-folder-items/).

NOTE: Blank designs created with this API are automatically deleted if they're not edited within 7 days. These blank designs bypass the user's Canva trash and are permanently deleted."
r1778,digitalocean,GET,/v2/apps/{app_id}/instances,apps_get_instances,Retrieve App Instances,"Retrieve the list of running instances for a given application, including instance names and component types. Please note that these instances are ephemeral and may change over time. It is recommended not to make persistent changes or develop scripts that rely on their persistence."
r3608,datadog,POST,/api/v1/dashboard,CreateDashboard,Create a new dashboard,"Create a dashboard using the specified options. When defining queries in your widgets, take note of which queries should have the `as_count()` or `as_rate()` modifiers appended.
Refer to the following [documentation](https://docs.datadoghq.com/developers/metrics/type_modifiers/?tab=count#in-application-modifiers) for more information on these modifiers."
r0033,stripe,POST,/v1/accounts/{account}/unreject,PostAccountsAccountUnreject,Unreject an account,"<p>With Connect, you can unreject accounts that you have previously rejected.</p>

<p>Only accounts that were rejected by your platform can be unrejected. This API cannot be used to unreject accounts that were rejected by Stripe.</p>

<p>Unreject will only enable charges and/or payouts if there are no other restrictions other than those placed by a previous rejection. If you have separately paused charges and/or payouts outside of rejection, those pauses will remain in place after unrejection.</p>"
r0418,stripe,POST,/v1/sigma/saved_queries/{id},PostSigmaSavedQueriesId,Update an existing Sigma Query,<p>Update an existing Sigma query that previously exists</p>
r1570,meta-whatsapp,GET,/{Version}/{Phone-Number-ID},getPhoneNumberById,Retrieve WhatsApp Business Phone Number Information,"Retrieve comprehensive information about a WhatsApp Business phone number using its unique ID (CSID).
This endpoint provides phone number status, verification details, quality metrics, and configuration information.

**Core Information Returned:**
- Phone number ID and display format
- Verification status and verified business name
- Quality rating based on message delivery performance
- Code verification status for two-step verification
- Display name certification status (when requested)

**Quality Rating System:**
The quality rating reflects how recipients have been receiving messages from this phone number:
- **GREEN**: High quality - messages are being delivered and engaged with well
- **YELLOW**: Medium quality - some delivery or engagement issues detected
- **RED**: Low quality - significant delivery or engagement problems
- **NA**: Quality rating not yet determined (new phone numbers)

**Display Name Status:**
When requesting the `name_status` field, you'll receive the current verification status:
- **APPROVED**: Business display name has been verified and is ready to use
- **AVAILABLE_WITHOUT_REVIEW**: Display name is ready to use without additional review
- **DECLINED**: Business display name verification was rejected
- **EXPIRED**: Display name approval has expired
- **PENDING_REVIEW**: Display name verification request is under review
- **NONE**: No display name verification request exists

**Code Verification Status:**
Indicates the two-step verification status:
- **VERIFIED**: Phone number has completed two-step verification
- **UNVERIFIED**: Two-step verification is pending or incomplete

**Use Cases:**
- Monitor phone number quality and delivery performance
- Check verification and display name status
- Validate phone number configuration before sending messages
- Retrieve display information for business profiles
- Audit phone number compliance and status

For more information on quality ratings, see [WhatsApp Business Account Message Quality Rating](https://www.facebook.com/business/help/896873687365001)."
r0528,stripe,POST,/v1/test_helpers/test_clocks/{test_clock}/advance,PostTestHelpersTestClocksTestClockAdvance,Advance a test clock,<p>Starts advancing a test clock to a specified time in the future. Advancement is done when status changes to <code>Ready</code>.</p>
r1952,digitalocean,GET,/v2/firewalls,firewalls_list,List All Firewalls,"To list all of the firewalls available on your account, send a GET request to `/v2/firewalls`."
